Speed,instance,QS phase,intercept,stiffness,MSE,R2,inverted
Subject19,0.9140209999999999,LRP,-1.056,5.463,0.001,0.97,False
Subject19,0.9140209999999999,DP,0.402,1.998,0.003,0.985,False
Subject19,0.9146489999999999,CP,-0.012,-0.133,0.0,0.891,False
Subject19,0.9146489999999999,ERP,0.13,2.052,0.001,0.986,False
Subject19,0.9146489999999999,LRP,-0.414,4.554,0.0,0.999,False
Subject19,0.9146489999999999,DP,0.362,2.455,0.003,0.986,False
Subject19,0.9149200000000001,CP,-0.011,-0.087,0.0,0.81,False
Subject19,0.9149200000000001,ERP,0.072,1.771,0.001,0.964,False
Subject19,0.9149200000000001,LRP,-0.748,5.961,0.0,0.996,False
Subject19,0.9149200000000001,DP,0.475,2.456,0.004,0.981,False
Subject19,0.9201959999999999,CP,-0.027,0.048,0.0,0.385,False
Subject19,0.9201959999999999,ERP,0.054,1.678,0.001,0.958,False
Subject19,0.9201959999999999,LRP,-0.876,6.175,0.0,0.996,False
Subject19,0.9201959999999999,DP,0.459,2.427,0.004,0.985,False
Subject19,0.929581,CP,0.008,0.268,0.0,0.538,True
Subject19,0.929581,ERP,-0.115,1.795,0.002,0.949,False
Subject19,0.929581,LRP,-1.435,5.821,0.001,0.982,False
Subject19,0.929581,DP,0.33,2.04,0.003,0.984,False
Subject19,0.938474,CP,-0.034,0.255,0.0,0.683,False
Subject19,0.938474,ERP,-0.044,1.196,0.001,0.931,False
Subject19,0.938474,LRP,-1.329,5.548,0.0,0.992,False
Subject19,0.938474,DP,0.34,2.13,0.004,0.979,False
Subject19,0.9385469999999999,CP,-0.015,-0.055,0.0,0.581,False
Subject19,0.9385469999999999,ERP,0.189,2.874,0.003,0.948,False
Subject19,0.9385469999999999,LRP,0.046,4.257,0.0,0.996,False
Subject19,0.9385469999999999,DP,0.583,2.288,0.005,0.975,False
Subject19,0.9623389999999999,CP,-0.039,0.321,0.0,0.797,False
Subject19,0.9623389999999999,ERP,-0.078,1.751,0.005,0.874,False
Subject19,0.9623389999999999,LRP,-1.176,5.906,0.0,0.993,False
Subject19,0.9623389999999999,DP,0.455,2.068,0.003,0.985,False
Subject19,1.0114020000000001,CP,-0.036,0.272,0.0,0.742,False
Subject19,1.0114020000000001,ERP,-0.061,1.267,0.003,0.874,False
Subject19,1.0114020000000001,LRP,-1.422,6.762,0.001,0.987,False
Subject19,1.0114020000000001,DP,0.491,2.01,0.003,0.985,False
Subject19,1.011883,CP,-0.027,0.125,0.0,0.589,False
Subject19,1.011883,ERP,0.011,2.263,0.005,0.919,False
Subject19,1.011883,LRP,-1.099,7.272,0.0,0.978,False
Subject19,1.011883,DP,0.561,2.267,0.003,0.984,False
Subject19,1.026541,CP,-0.061,0.474,0.0,0.674,False
Subject19,1.026541,ERP,-0.079,1.748,0.003,0.902,False
Subject19,1.026541,LRP,-0.887,5.266,0.0,0.996,False
Subject19,1.026541,DP,0.394,2.261,0.007,0.969,False
Subject19,1.0398290000000001,CP,-0.008,-0.216,0.0,0.97,False
Subject19,1.0398290000000001,ERP,0.108,2.801,0.007,0.935,False
Subject19,1.0398290000000001,LRP,-0.19,4.598,0.0,0.984,False
Subject19,1.0398290000000001,DP,0.59,2.242,0.005,0.977,False
Subject19,1.045557,CP,-0.053,0.465,0.0,0.893,False
Subject19,1.045557,ERP,-0.068,1.815,0.002,0.934,False
Subject19,1.045557,LRP,-1.118,5.799,0.001,0.982,False
Subject19,1.045557,DP,0.323,2.408,0.003,0.984,False
Subject19,1.046266,CP,-0.027,0.011,0.0,0.027,False
Subject19,1.046266,ERP,0.068,2.341,0.003,0.938,False
Subject19,1.046266,LRP,-0.615,5.845,0.0,0.993,False
Subject19,1.046266,DP,0.559,2.315,0.003,0.985,False
Subject19,1.053417,CP,-0.018,-0.093,0.0,0.795,False
Subject19,1.053417,ERP,0.1,1.718,0.002,0.96,False
Subject19,1.053417,LRP,-1.766,8.356,0.0,0.994,False
Subject19,1.053417,DP,0.425,2.652,0.004,0.984,False
Subject19,1.449351,CP,-0.069,0.216,0.0,0.772,False
Subject19,1.449351,ERP,-0.067,2.308,0.008,0.919,False
Subject19,1.449351,LRP,2.755,-5.315,0.0,0.961,False
Subject19,1.449351,DP,0.761,1.868,0.002,0.985,False
Subject19,1.453898,CP,-0.068,0.312,0.0,0.841,False
Subject19,1.453898,ERP,-0.076,1.92,0.007,0.877,False
Subject19,1.453898,LRP,0.304,0.005,0.0,0.117,True
Subject19,1.453898,DP,0.699,1.986,0.005,0.973,False
Subject19,1.454038,CP,-0.004,-0.231,0.0,0.971,False
Subject19,1.454038,ERP,0.194,1.802,0.002,0.948,False
Subject19,1.454038,LRP,-1.112,7.997,0.001,0.967,False
Subject19,1.454038,DP,0.745,1.981,0.002,0.985,False
Subject19,1.463506,CP,-0.023,-0.181,0.0,0.956,False
Subject19,1.463506,ERP,0.174,1.795,0.003,0.92,False
Subject19,1.463506,LRP,-1.382,10.735,0.002,0.913,False
Subject19,1.463506,DP,0.821,1.952,0.003,0.979,False
Subject19,1.468063,CP,0.004,-0.327,0.0,0.986,False
Subject19,1.468063,ERP,0.205,1.729,0.002,0.934,False
Subject19,1.468063,LRP,-1.157,8.722,0.001,0.966,False
Subject19,1.468063,DP,0.8,2.139,0.005,0.969,False
Subject19,1.480987,CP,-0.084,0.344,0.0,0.835,False
Subject19,1.480987,ERP,-0.073,2.25,0.01,0.881,False
Subject19,1.480987,LRP,0.361,-0.099,0.0,0.876,True
Subject19,1.480987,DP,0.811,1.886,0.005,0.963,False
Subject19,1.501077,CP,-0.068,0.15,0.0,0.538,False
Subject19,1.501077,ERP,-0.046,1.925,0.006,0.908,False
Subject19,1.501077,LRP,0.357,-0.047,0.0,0.899,True
Subject19,1.501077,DP,0.734,1.987,0.004,0.975,False
Subject20,0.586227,CP,-0.035,0.245,0.0,0.993,False
Subject20,0.586227,ERP,0.093,1.955,0.007,0.839,False
Subject20,0.586227,LRP,0.14,2.889,0.0,0.996,False
Subject20,0.586227,DP,0.342,2.132,0.007,0.952,False
Subject20,0.597644,CP,-0.04,0.428,0.0,0.954,False
Subject20,0.597644,ERP,-0.019,1.326,0.002,0.896,False
Subject20,0.597644,LRP,-0.92,6.622,0.001,0.984,False
Subject20,0.597644,DP,0.518,1.842,0.01,0.948,False
Subject20,0.636521,CP,-0.05,0.344,0.0,0.995,False
Subject20,0.636521,ERP,0.003,1.025,0.001,0.816,False
Subject20,0.636521,LRP,-0.002,3.424,0.001,0.992,False
Subject20,0.636521,DP,0.463,1.632,0.017,0.911,False
Subject20,0.646112,CP,-0.048,0.336,0.0,0.994,False
Subject20,0.646112,ERP,0.001,1.08,0.001,0.871,False
Subject20,0.646112,LRP,-0.384,5.639,0.0,0.995,False
Subject20,0.646112,DP,0.556,1.612,0.017,0.906,False
Subject20,0.647071,CP,-0.044,0.296,0.0,0.99,False
Subject20,0.647071,ERP,-0.016,1.873,0.007,0.847,False
Subject20,0.647071,LRP,-0.922,6.606,0.001,0.964,False
Subject20,0.647071,DP,0.48,1.83,0.009,0.95,False
Subject20,0.653215,CP,-0.049,0.25,0.0,0.995,False
Subject20,0.653215,ERP,0.021,1.102,0.001,0.871,False
Subject20,0.653215,LRP,-0.28,4.686,0.001,0.981,False
Subject20,0.653215,DP,0.557,1.724,0.009,0.952,False
Subject20,0.657511,CP,-0.039,0.263,0.0,0.946,False
Subject20,0.657511,ERP,0.003,0.732,0.0,0.901,False
Subject20,0.657511,LRP,-0.135,4.86,0.0,0.997,False
Subject20,0.657511,DP,0.611,1.654,0.011,0.942,False
Subject20,0.663913,CP,-0.043,0.375,0.0,0.974,False
Subject20,0.663913,ERP,-0.028,0.913,0.001,0.906,False
Subject20,0.663913,LRP,-0.39,4.0,0.0,0.998,False
Subject20,0.663913,DP,0.389,1.725,0.017,0.917,False
Subject20,0.682616,CP,-0.043,0.31,0.0,0.986,False
Subject20,0.682616,ERP,0.047,1.507,0.002,0.876,False
Subject20,0.682616,LRP,0.122,3.301,0.003,0.938,False
Subject20,0.682616,DP,0.467,1.444,0.011,0.93,False
Subject20,0.68267,CP,-0.045,0.359,0.0,0.992,False
Subject20,0.68267,ERP,-0.007,1.352,0.001,0.901,False
Subject20,0.68267,LRP,-0.347,4.416,0.002,0.977,False
Subject20,0.68267,DP,0.513,1.831,0.005,0.972,False
Subject20,1.23119,CP,-0.092,0.195,0.0,0.993,False
Subject20,1.23119,ERP,0.163,2.315,0.012,0.844,False
Subject20,1.23119,LRP,-0.213,6.139,0.0,0.971,False
Subject20,1.23119,DP,0.773,1.413,0.004,0.976,False
Subject20,1.26132,CP,-0.097,0.292,0.0,0.98,False
Subject20,1.26132,ERP,0.043,2.766,0.011,0.894,False
Subject20,1.26132,LRP,1.755,-3.348,0.002,0.769,False
Subject20,1.26132,DP,0.765,1.34,0.007,0.948,False
Subject20,1.26827,CP,-0.076,0.22,0.0,0.993,False
Subject20,1.26827,ERP,0.163,1.954,0.007,0.859,False
Subject20,1.26827,LRP,-0.289,5.836,0.001,0.956,False
Subject20,1.26827,DP,0.799,1.473,0.006,0.972,False
Subject20,1.269097,CP,-0.082,0.166,0.0,0.817,False
Subject20,1.269097,ERP,0.28,3.311,0.006,0.939,False
Subject20,1.269097,LRP,1.195,-1.792,0.001,0.774,False
Subject20,1.269097,DP,0.846,1.617,0.007,0.947,False
Subject20,1.2750110000000001,CP,-0.075,0.215,0.0,0.967,False
Subject20,1.2750110000000001,ERP,0.199,2.174,0.006,0.831,False
Subject20,1.2750110000000001,LRP,0.248,3.909,0.009,0.587,False
Subject20,1.2750110000000001,DP,0.846,1.475,0.003,0.981,False
Subject20,1.292442,CP,-0.089,0.218,0.0,0.928,False
Subject20,1.292442,ERP,0.069,2.34,0.006,0.902,False
Subject20,1.292442,LRP,-1.617,11.14,0.003,0.857,False
Subject20,1.292442,DP,0.761,1.442,0.01,0.948,False
Subject20,1.8219849999999997,CP,-0.109,0.014,0.0,0.014,False
Subject20,1.8219849999999997,ERP,0.109,2.44,0.007,0.896,False
Subject20,1.8219849999999997,LRP,0.853,-0.858,0.0,0.986,False
Subject20,1.8219849999999997,DP,0.936,1.324,0.001,0.99,False
Subject20,1.8222880000000001,CP,-0.125,0.078,0.0,0.703,False
Subject20,1.8222880000000001,ERP,0.282,1.988,0.01,0.84,False
Subject20,1.8222880000000001,LRP,0.925,-1.938,0.001,0.958,False
Subject20,1.8222880000000001,DP,1.055,1.403,0.0,0.999,False
Subject20,1.846832,CP,-0.116,0.078,0.0,0.618,False
Subject20,1.846832,ERP,0.173,2.104,0.005,0.934,False
Subject20,1.846832,LRP,1.201,-2.318,0.0,0.989,False
Subject20,1.846832,DP,1.005,1.326,0.0,0.997,False
Subject20,1.864982,CP,-0.127,0.081,0.0,0.398,False
Subject20,1.864982,ERP,0.071,1.961,0.005,0.911,False
Subject20,1.864982,LRP,0.943,-1.259,0.001,0.895,False
Subject20,1.864982,DP,0.915,1.169,0.002,0.975,False
Subject20,1.8651529999999998,CP,-0.096,0.128,0.0,0.61,False
Subject20,1.8651529999999998,ERP,0.041,2.318,0.004,0.927,False
Subject20,1.8651529999999998,LRP,0.953,-1.373,0.0,0.98,False
Subject20,1.8651529999999998,DP,0.875,1.3,0.001,0.989,False
Subject20,1.90127,CP,-0.101,-0.007,0.0,0.006,False
Subject20,1.90127,ERP,0.07,1.984,0.004,0.938,False
Subject20,1.90127,LRP,0.882,-0.97,0.0,0.995,False
Subject20,1.90127,DP,0.932,1.406,0.0,0.997,False
Subject20,1.9088650000000003,CP,-0.124,0.103,0.0,0.504,False
Subject20,1.9088650000000003,ERP,0.004,1.998,0.004,0.944,False
Subject20,1.9088650000000003,LRP,1.061,-1.408,0.0,0.962,False
Subject20,1.9088650000000003,DP,0.909,1.322,0.0,0.999,False
Subject20,1.948279,CP,-0.111,0.181,0.0,0.924,False
Subject20,1.948279,ERP,-0.015,2.076,0.006,0.918,False
Subject20,1.948279,LRP,1.006,-0.92,0.0,0.881,False
Subject20,1.948279,DP,0.825,1.225,0.0,0.998,False
Subject20,1.952821,CP,-0.137,0.34,0.0,0.987,False
Subject20,1.952821,ERP,-0.09,1.582,0.004,0.894,False
Subject20,1.952821,LRP,1.06,-1.644,0.005,0.81,False
Subject20,1.952821,DP,0.904,1.289,0.001,0.981,False
Subject21,0.8600129999999999,CP,-0.014,-0.145,0.0,0.067,True
Subject21,0.8600129999999999,ERP,0.02,1.809,0.0,0.974,False
Subject21,0.8600129999999999,LRP,-0.87,7.183,0.0,0.998,False
Subject21,0.8600129999999999,DP,0.431,2.722,0.0,0.998,False
Subject21,0.8731770000000001,CP,-0.009,-0.385,0.0,0.802,False
Subject21,0.8731770000000001,ERP,0.134,1.737,0.0,0.992,False
Subject21,0.8731770000000001,LRP,-0.19,6.682,0.001,0.993,False
Subject21,0.8731770000000001,DP,0.71,2.226,0.001,0.994,False
Subject21,0.8766790000000001,CP,-0.008,-0.287,0.0,0.53,True
Subject21,0.8766790000000001,ERP,0.006,2.935,0.004,0.925,False
Subject21,0.8766790000000001,LRP,0.218,0.031,0.0,0.757,True
Subject21,0.8766790000000001,DP,0.494,2.349,0.001,0.99,False
Subject21,0.877288,CP,-0.003,-0.44,0.0,0.847,False
Subject21,0.877288,ERP,0.144,1.391,0.0,0.99,False
Subject21,0.877288,LRP,-0.064,4.843,0.003,0.965,False
Subject21,0.877288,DP,0.571,2.543,0.001,0.992,False
Subject21,0.884574,CP,0.006,-0.759,0.0,0.81,False
Subject21,0.884574,ERP,0.085,4.53,0.007,0.923,False
Subject21,0.884574,LRP,0.161,0.009,0.0,0.123,True
Subject21,0.884574,DP,0.677,2.587,0.002,0.987,False
Subject21,0.889769,CP,-0.023,-0.05,0.0,0.107,False
Subject21,0.889769,ERP,0.095,1.184,0.0,0.973,False
Subject21,0.889769,LRP,-0.379,8.019,0.002,0.978,False
Subject21,0.889769,DP,0.739,2.174,0.003,0.982,False
Subject21,0.898108,CP,-0.007,-0.313,0.0,0.773,False
Subject21,0.898108,ERP,0.077,1.307,0.0,0.987,False
Subject21,0.898108,LRP,-0.424,6.393,0.002,0.973,False
Subject21,0.898108,DP,0.623,2.33,0.001,0.993,False
Subject21,0.9051469999999999,CP,-0.01,-0.33,0.0,0.37,True
Subject21,0.9051469999999999,ERP,0.051,1.627,0.0,0.97,False
Subject21,0.9051469999999999,LRP,-0.706,8.0,0.005,0.932,False
Subject21,0.9051469999999999,DP,0.628,2.344,0.001,0.994,False
Subject21,0.9190229999999999,CP,-0.026,-0.399,0.0,0.641,False
Subject21,0.9190229999999999,ERP,0.067,1.538,0.0,0.983,False
Subject21,0.9190229999999999,LRP,-0.389,7.047,0.002,0.977,False
Subject21,0.9190229999999999,DP,0.58,2.403,0.002,0.987,False
Subject22,0.8952610000000001,CP,-0.057,0.977,0.001,0.79,False
Subject22,0.8952610000000001,ERP,-0.727,6.845,0.005,0.96,False
Subject22,0.8952610000000001,LRP,0.581,2.24,0.003,0.984,False
Subject22,0.8952610000000001,DP,-0.014,-0.172,0.0,0.566,False
Subject22,0.895752,CP,0.001,0.696,0.0,0.485,True
Subject22,0.895752,ERP,0.019,1.631,0.0,0.976,False
Subject22,0.895752,LRP,-0.248,5.014,0.001,0.994,False
Subject22,0.895752,DP,0.555,2.037,0.007,0.966,False
Subject22,0.9151610000000001,CP,-0.024,0.116,0.0,0.608,False
Subject22,0.9151610000000001,ERP,-0.018,1.932,0.003,0.867,False
Subject22,0.9151610000000001,LRP,-0.488,6.589,0.005,0.924,False
Subject22,0.9151610000000001,DP,0.618,2.123,0.004,0.979,False
Subject22,0.961577,CP,0.001,0.007,0.0,0.001,True
Subject22,0.961577,ERP,-0.009,2.225,0.001,0.966,False
Subject22,0.961577,LRP,-0.717,7.378,0.008,0.917,False
Subject22,0.961577,DP,0.582,2.619,0.003,0.987,False
Subject22,0.9672719999999999,CP,-0.017,0.337,0.0,0.82,False
Subject22,0.9672719999999999,ERP,0.017,1.738,0.001,0.922,False
Subject22,0.9672719999999999,LRP,-0.234,5.809,0.003,0.971,False
Subject22,0.9672719999999999,DP,0.647,2.078,0.006,0.968,False
Subject22,1.05949,CP,-0.031,0.143,0.0,0.537,False
Subject22,1.05949,ERP,-0.003,1.887,0.001,0.956,False
Subject22,1.05949,LRP,-0.51,7.083,0.005,0.958,False
Subject22,1.05949,DP,0.701,2.385,0.003,0.987,False
Subject22,1.065926,CP,-0.028,0.526,0.0,0.69,False
Subject22,1.065926,ERP,0.028,2.035,0.001,0.902,False
Subject22,1.065926,LRP,-0.028,4.611,0.002,0.983,False
Subject22,1.065926,DP,0.628,2.046,0.005,0.973,False
Subject22,1.069825,CP,0.003,0.101,0.0,0.045,True
Subject22,1.069825,ERP,-0.02,1.922,0.001,0.913,False
Subject22,1.069825,LRP,-0.418,6.642,0.011,0.897,False
Subject22,1.069825,DP,0.632,2.436,0.004,0.978,False
Subject22,1.071186,CP,-0.023,0.486,0.0,0.888,False
Subject22,1.071186,ERP,-0.018,1.777,0.001,0.901,False
Subject22,1.071186,LRP,-0.344,5.874,0.003,0.965,False
Subject22,1.071186,DP,0.613,1.984,0.008,0.96,False
Subject22,1.0997190000000001,CP,0.001,0.056,0.0,0.081,True
Subject22,1.0997190000000001,ERP,-0.073,1.911,0.003,0.858,False
Subject22,1.0997190000000001,LRP,-0.66,6.299,0.002,0.982,False
Subject22,1.0997190000000001,DP,0.608,2.167,0.003,0.984,False
Subject22,1.112485,CP,-0.028,0.295,0.0,0.964,False
Subject22,1.112485,ERP,0.048,1.625,0.0,0.965,False
Subject22,1.112485,LRP,-0.206,5.912,0.003,0.98,False
Subject22,1.112485,DP,0.678,2.115,0.009,0.962,False
Subject22,1.163042,CP,-0.025,0.11,0.0,0.756,False
Subject22,1.163042,ERP,0.043,1.855,0.001,0.936,False
Subject22,1.163042,LRP,-0.254,6.105,0.004,0.969,False
Subject22,1.163042,DP,0.806,2.1,0.001,0.993,False
Subject22,1.1667809999999998,CP,-0.024,-0.021,0.0,0.039,False
Subject22,1.1667809999999998,ERP,0.102,1.901,0.0,0.98,False
Subject22,1.1667809999999998,LRP,-0.3,6.006,0.002,0.983,False
Subject22,1.1667809999999998,DP,0.724,2.27,0.002,0.992,False
Subject22,1.167031,CP,-0.033,0.394,0.0,0.884,False
Subject22,1.167031,ERP,0.001,1.458,0.001,0.923,False
Subject22,1.167031,LRP,-0.358,5.838,0.003,0.975,False
Subject22,1.167031,DP,0.632,2.106,0.006,0.974,False
Subject22,1.180703,CP,-0.032,0.402,0.0,0.892,False
Subject22,1.180703,ERP,0.061,1.883,0.0,0.97,False
Subject22,1.180703,LRP,-0.009,5.093,0.002,0.981,False
Subject22,1.180703,DP,0.687,2.106,0.006,0.974,False
Subject22,1.229415,CP,-0.034,0.218,0.0,0.825,False
Subject22,1.229415,ERP,0.003,2.435,0.001,0.963,False
Subject22,1.229415,LRP,-0.366,6.92,0.003,0.967,False
Subject22,1.229415,DP,0.854,1.9,0.001,0.992,False
Subject22,1.232337,CP,-0.029,0.159,0.0,0.87,False
Subject22,1.232337,ERP,0.02,2.18,0.001,0.947,False
Subject22,1.232337,LRP,0.153,-0.122,0.0,0.981,True
Subject22,1.232337,DP,0.163,4.598,0.0,0.997,False
Subject22,1.238774,CP,-0.04,0.354,0.0,0.908,False
Subject22,1.238774,ERP,0.059,1.424,0.0,0.959,False
Subject22,1.238774,LRP,-0.143,5.662,0.001,0.99,False
Subject22,1.238774,DP,0.739,2.143,0.003,0.987,False
Subject22,1.251223,CP,-0.034,0.108,0.0,0.593,False
Subject22,1.251223,ERP,0.031,2.417,0.0,0.976,False
Subject22,1.251223,LRP,-0.37,7.131,0.007,0.926,False
Subject22,1.251223,DP,0.883,2.004,0.002,0.99,False
Subject22,1.262583,CP,-0.038,0.301,0.0,0.933,False
Subject22,1.262583,ERP,0.028,2.049,0.001,0.929,False
Subject22,1.262583,LRP,-0.276,5.868,0.002,0.982,False
Subject22,1.262583,DP,0.748,2.043,0.004,0.982,False
Subject22,1.264574,CP,-0.034,0.187,0.0,0.79,False
Subject22,1.264574,ERP,0.008,2.178,0.001,0.949,False
Subject22,1.264574,LRP,-0.609,7.663,0.003,0.969,False
Subject22,1.264574,DP,0.765,2.344,0.002,0.992,False
Subject22,1.26787,CP,-0.039,0.303,0.0,0.923,False
Subject22,1.26787,ERP,0.04,2.078,0.001,0.932,False
Subject22,1.26787,LRP,-0.344,6.466,0.001,0.984,False
Subject22,1.26787,DP,0.766,1.985,0.004,0.982,False
Subject22,1.273021,CP,-0.046,0.351,0.0,0.987,False
Subject22,1.273021,ERP,0.084,1.731,0.0,0.952,False
Subject22,1.273021,LRP,-0.018,5.706,0.002,0.989,False
Subject22,1.273021,DP,0.785,2.254,0.005,0.98,False
Subject22,1.282751,CP,-0.041,0.311,0.0,0.95,False
Subject22,1.282751,ERP,0.075,2.199,0.002,0.898,False
Subject22,1.282751,LRP,0.023,5.07,0.001,0.994,False
Subject22,1.282751,DP,0.793,2.016,0.003,0.987,False
Subject22,1.2858319999999999,CP,-0.031,0.031,0.0,0.254,False
Subject22,1.2858319999999999,ERP,0.034,2.544,0.002,0.942,False
Subject22,1.2858319999999999,LRP,0.135,0.032,0.0,0.877,True
Subject22,1.2858319999999999,DP,-0.072,5.924,0.0,0.992,False
Subject23,0.805056,CP,-0.009,0.086,0.0,0.037,True
Subject23,0.805056,ERP,-0.023,1.561,0.001,0.938,False
Subject23,0.805056,LRP,-1.007,5.995,0.002,0.973,False
Subject23,0.805056,DP,0.572,2.085,0.002,0.992,False
Subject23,0.828609,CP,-0.007,-0.22,0.0,0.32,True
Subject23,0.828609,ERP,0.046,1.888,0.0,0.984,False
Subject23,0.828609,LRP,-1.797,8.894,0.001,0.973,False
Subject23,0.828609,DP,0.681,2.038,0.002,0.99,False
Subject23,0.836332,CP,-0.021,-0.125,0.0,0.517,False
Subject23,0.836332,ERP,0.191,2.217,0.0,0.991,False
Subject23,0.836332,LRP,-0.355,5.045,0.001,0.958,False
Subject23,0.836332,DP,0.592,1.755,0.004,0.97,False
Subject23,0.859152,CP,0.001,0.018,0.0,0.365,True
Subject23,0.859152,ERP,-0.087,3.284,0.003,0.941,False
Subject23,0.859152,LRP,0.123,0.051,0.0,0.335,True
Subject23,0.859152,DP,0.808,1.96,0.002,0.985,False
Subject23,0.872959,CP,-0.0,-0.0,0.0,0.0,True
Subject23,0.872959,ERP,-0.018,1.345,0.001,0.976,False
Subject23,0.872959,LRP,-1.791,7.008,0.002,0.948,False
Subject23,0.872959,DP,0.511,1.828,0.002,0.986,False
Subject23,0.924316,CP,-0.018,-0.083,0.0,0.012,True
Subject23,0.924316,ERP,0.024,1.649,0.001,0.973,False
Subject23,0.924316,LRP,-1.387,7.718,0.0,0.992,False
Subject23,0.924316,DP,0.604,1.903,0.003,0.976,False
Subject23,0.978,CP,-0.008,-0.335,0.0,0.812,False
Subject23,0.978,ERP,0.155,1.831,0.0,0.977,False
Subject23,0.978,LRP,-0.374,5.91,0.0,0.982,False
Subject23,0.978,DP,0.818,1.833,0.006,0.957,False
Subject23,1.067112,CP,-0.023,-0.097,0.0,0.361,False
Subject23,1.067112,ERP,0.047,1.536,0.001,0.957,False
Subject23,1.067112,LRP,-1.165,8.854,0.001,0.978,False
Subject23,1.067112,DP,0.771,1.69,0.007,0.939,False
Subject23,1.070394,CP,-0.012,0.103,0.0,0.024,True
Subject23,1.070394,ERP,-0.01,1.407,0.001,0.925,False
Subject23,1.070394,LRP,-2.42,10.887,0.003,0.925,False
Subject23,1.070394,DP,0.61,2.127,0.001,0.994,False
Subject24,0.738845,CP,-0.039,0.139,0.0,0.927,False
Subject24,0.738845,ERP,0.094,0.935,0.0,0.936,False
Subject24,0.738845,LRP,0.271,3.942,0.002,0.97,False
Subject24,0.738845,DP,0.686,2.244,0.001,0.993,False
Subject24,0.859209,CP,-0.031,0.111,0.0,0.709,False
Subject24,0.859209,ERP,0.147,1.84,0.002,0.863,False
Subject24,0.859209,LRP,0.084,4.864,0.0,0.999,False
Subject24,0.859209,DP,0.639,2.337,0.005,0.974,False
Subject24,0.975441,CP,-0.043,0.033,0.0,0.212,False
Subject24,0.975441,ERP,0.211,2.346,0.0,0.968,False
Subject24,0.975441,LRP,0.339,4.412,0.001,0.976,False
Subject24,0.975441,DP,0.76,1.947,0.004,0.974,False
Subject24,1.096869,CP,-0.053,0.07,0.0,0.531,False
Subject24,1.096869,ERP,0.049,1.533,0.002,0.82,False
Subject24,1.096869,LRP,-0.251,7.773,0.004,0.932,False
Subject24,1.096869,DP,0.674,2.41,0.005,0.963,False
Subject24,1.1658389999999998,CP,-0.072,0.228,0.0,0.882,False
Subject24,1.1658389999999998,ERP,0.018,1.493,0.004,0.749,False
Subject24,1.1658389999999998,LRP,-0.673,9.038,0.005,0.908,False
Subject24,1.1658389999999998,DP,0.753,2.126,0.006,0.963,False
Subject24,1.2516180000000001,CP,-0.001,0.869,0.001,0.867,False
Subject24,1.2516180000000001,ERP,-0.323,5.278,0.001,0.908,False
Subject24,1.2516180000000001,LRP,-0.732,8.483,0.005,0.748,False
Subject24,1.2516180000000001,DP,0.738,2.058,0.003,0.975,False
Subject24,1.270901,CP,0.031,1.579,0.004,0.763,False
Subject24,1.270901,ERP,-0.214,6.382,0.0,0.995,False
Subject24,1.270901,LRP,0.764,1.98,0.003,0.979,False
Subject24,1.270901,DP,-0.005,-0.12,0.0,0.568,False
Subject24,1.31074,CP,-0.024,0.637,0.001,0.79,False
Subject24,1.31074,ERP,-0.743,9.744,0.002,0.917,False
Subject24,1.31074,LRP,-0.161,6.687,0.002,0.905,False
Subject24,1.31074,DP,0.792,1.851,0.005,0.963,False
Subject24,1.315397,CP,-0.062,0.036,0.0,0.349,False
Subject24,1.315397,ERP,0.02,0.73,0.001,0.861,False
Subject24,1.315397,LRP,-0.407,7.348,0.001,0.971,False
Subject24,1.315397,DP,-0.063,6.396,0.003,0.898,False
Subject25,1.225792,CP,-0.016,0.578,0.0,0.998,False
Subject25,1.225792,ERP,-0.416,2.286,0.0,0.973,False
Subject25,1.225792,LRP,-2.068,7.08,0.001,0.975,False
Subject25,1.225792,DP,0.532,1.579,0.001,0.993,False
Subject25,1.266823,CP,-0.054,1.296,0.001,0.971,False
Subject25,1.266823,ERP,-0.847,3.823,0.0,0.978,False
Subject25,1.266823,LRP,-2.781,8.811,0.001,0.976,False
Subject25,1.266823,DP,0.489,1.854,0.001,0.994,False
Subject25,1.302719,CP,-0.005,0.016,0.0,0.004,True
Subject25,1.302719,ERP,-0.044,1.807,0.0,0.987,False
Subject25,1.302719,LRP,-1.072,6.405,0.0,0.998,False
Subject25,1.302719,DP,0.674,2.203,0.001,0.994,False
Subject25,1.314543,CP,-0.092,1.091,0.0,0.961,False
Subject25,1.314543,ERP,0.206,0.046,0.0,0.56,True
Subject25,1.314543,LRP,-0.609,4.823,0.0,0.999,False
Subject25,1.314543,DP,0.254,2.902,0.002,0.991,False
Subject26,0.918107,CP,-0.086,1.105,0.0,0.956,False
Subject26,0.918107,ERP,-0.107,1.427,0.001,0.936,False
Subject26,0.918107,LRP,-1.077,6.076,0.0,0.992,False
Subject26,0.918107,DP,0.359,2.263,0.001,0.996,False
Subject26,0.988368,CP,-0.046,0.218,0.0,0.884,False
Subject26,0.988368,ERP,0.065,1.447,0.001,0.958,False
Subject26,0.988368,LRP,-0.466,4.337,0.001,0.978,False
Subject26,0.988368,DP,0.655,1.692,0.003,0.983,False
Subject26,1.024721,CP,-0.065,0.553,0.0,0.985,False
Subject26,1.024721,ERP,0.1,2.182,0.001,0.957,False
Subject26,1.024721,LRP,-0.739,8.189,0.004,0.891,False
Subject26,1.024721,DP,0.846,1.693,0.001,0.996,False
