,work abs,work prod,direction
0.8427979999999999,0.13720946081554788,0.16441402809309363,ccw
0.852284,0.12282188958005533,0.06993228828859137,ccw
0.9488489999999999,0.09849823965330856,0.11106854461663047,ccw
1.092694,0.1728650417971679,0.1473742565804076,ccw
1.130475,0.12009369863377434,0.19056207799448815,ccw
1.150364,0.1258808582693503,0.20308512641090487,ccw
1.1503700000000001,0.10102528088004392,0.2378523811851429,ccw
1.15723,0.054026297321611155,0.26006102393845,ccw
1.271521,0.09939289710814597,0.21902173663935218,ccw
0.7670520000000001,0.18362631192058138,0.194946907483298,ccw
0.95481,0.1962829378385124,0.2370923439485555,ccw
0.9638260000000001,0.1479801221442872,0.15259316407256457,ccw
1.01515,0.16573894593303407,0.10075005588287492,ccw
1.032524,0.1638625266521792,0.27275969113749593,ccw
1.032678,0.22093676661471776,0.16327812201999045,ccw
1.045665,0.1769524972140332,0.15134790645162707,ccw
1.056829,0.22428490269065804,0.22942682946184037,ccw
1.063609,0.12851278175443567,0.1793154659452573,ccw
1.073477,0.16950851842521059,0.18095710690037034,ccw
1.074716,0.16138848298599665,0.11982849767403159,ccw
1.084415,0.1987318791712482,0.21745355639543845,ccw
1.085135,0.1886751782162973,0.22985025039462392,ccw
1.08684,0.1630282097142285,0.15014931008276153,ccw
1.088206,0.229113597955849,0.16141488223051764,ccw
1.09179,0.19018636107425838,0.26610609215023845,ccw
0.914715,0.06558067452200977,0.20995177586320565,ccw
0.795014,0.22992945862252692,0.05701863194884009,ccw
0.876267,0.2472362948504677,0.061712984943938155,ccw
1.309212,0.1910791538083687,0.3295479336457777,ccw
1.312175,0.19116666526680062,0.2597188318971882,ccw
0.629692,0.07873035194305315,0.18427910410196038,ccw
1.033958,0.07532619585483748,0.32410701284759613,ccw
1.0440909999999999,0.10418091039181629,0.2673396345676306,ccw
1.151997,0.07210624113105873,0.24292405103079104,ccw
1.2286569999999999,0.1245708918252516,0.2817885471079496,ccw
1.2534020000000001,0.11424760818331403,0.2914915611903296,ccw
1.373417,0.10613705691667796,0.34305080165087565,ccw
1.461695,0.17480868781965306,0.31372315885630053,ccw
1.467814,0.09346908173046731,0.277202527650349,ccw
0.9080799999999999,0.10445876475897148,0.3366585701058662,ccw
0.910985,0.11463578994495321,0.14454037232532482,ccw
0.97283,0.10593633968800192,0.2618096423094316,ccw
1.152041,0.08232171365881805,0.4709155082053892,ccw
1.1696950000000002,0.08380252935261094,0.40654495697579196,ccw
1.403827,0.10713252210031868,0.402996256281736,ccw
1.4218629999999999,0.07901726390042013,0.47395131105685095,ccw
1.501644,0.10603789860891397,0.4158562770995075,ccw
1.562495,0.1080817491556815,0.46289455153457904,ccw
1.003695,0.03529675578894897,0.15256370831060737,ccw
1.047635,0.11435650789122018,0.09864866197350612,ccw
1.238494,0.12627330567530048,0.2823949852410775,ccw
1.279419,0.0930264525763205,0.1866548171232143,ccw
1.329057,0.0758331576283365,0.22907950651668113,ccw
1.3322370000000001,0.06719053007348033,0.2432958107936939,ccw
1.470919,0.06406838589405651,0.27052519248514695,ccw
1.48807,0.07816801780738142,0.19039962763498294,ccw
1.5162200000000001,0.08805168661822768,0.1643749326026035,ccw
1.087632,0.21151008775402533,0.1343854588496999,ccw
1.096482,0.0869938682908504,0.13623045276945137,ccw
1.1020889999999999,0.1819142667602308,0.09835346486144214,ccw
1.137268,0.16344356275165534,0.12489701308251532,ccw
1.163997,0.17293457245612381,0.17199427966893394,ccw
1.180595,0.11056568098009004,0.3008660858219889,ccw
1.290859,0.2130214056825945,0.14194203657361612,ccw
1.3726770000000001,0.20316882939672737,0.232768519695425,ccw
1.3896870000000001,0.17660169162181752,0.16299328779731442,ccw
1.405283,0.15632590162172277,0.17264281009276272,ccw
1.412194,0.1952641697605092,0.18380892407153385,ccw
1.421837,0.2441962680979049,0.1470819288030095,ccw
1.4242219999999999,0.14838774981844405,0.20426951303665886,ccw
1.430031,0.20536529821666144,0.19644860768533395,ccw
1.443926,0.19152568712222373,0.1994650116370787,ccw
1.718495,0.16427941322940395,0.27073309408880736,ccw
0.8432430000000001,0.09534180094257504,0.19718795354486401,ccw
0.8904059999999999,0.03141303653503419,0.28055536987361096,ccw
0.9328989999999999,0.10347511788426005,0.25378262601819296,ccw
0.941185,0.13469880798456,0.21544049793747136,ccw
1.2035850000000001,0.088095097282926,0.25297773122474954,ccw
1.270756,0.08810310058249696,0.3105076377713522,ccw
1.284592,0.02843082123106294,0.295565477044253,ccw
1.298604,0.08500598719793992,0.29573531770059197,ccw
1.309221,0.0551375167835316,0.3211852027951738,ccw
1.325858,0.03424631781837663,0.3224239357376569,ccw
1.3444180000000001,0.03794531344142059,0.3630949122743669,ccw
1.345768,0.07921965216534628,0.29115833465618723,ccw
1.361919,0.0503497699059271,0.3347272081577321,ccw
1.483067,0.08855718510832436,0.30465052432357487,ccw
1.509973,0.029353537481553907,0.3744737517332695,ccw
1.510866,0.05415337575357136,0.38703171094231237,ccw
0.759167,0.13999101085991325,0.10006786634747442,ccw
0.792723,0.13819786423220504,0.1052604530147152,ccw
0.8542549999999999,0.13531120071517308,0.03416269800871316,ccw
0.939599,0.1531858344747718,0.041241224671043776,ccw
0.9758450000000001,0.08325051644755799,0.20973560420015105,ccw
1.016334,0.06200220693703931,0.2566909692163548,ccw
1.0336,0.08985574005217423,0.14231288035835224,ccw
1.063444,0.11682692988174645,0.20311857189878843,ccw
1.0763040000000001,0.08525222221135853,0.24537146104499602,ccw
1.111629,0.0601258552844198,0.19998873660195554,ccw
1.43331,0.06303417343583748,0.21981427872685552,ccw
1.453168,0.06626610084922158,0.23502369019770847,ccw
1.459819,0.04495801335122114,0.2757038077949049,ccw
1.464444,0.05613347927278273,0.23189075330200862,ccw
1.522951,0.05286695152640117,0.3032115357929152,ccw
1.5492860000000002,0.04829126471320133,0.27444069460822074,ccw
0.917493,0.12790550463524733,0.12281463683201867,ccw
0.9386709999999999,0.12054510680471739,0.1117639152815167,ccw
0.955622,0.10315571932487064,0.10808996128434065,ccw
1.065605,0.1276865340349639,0.12127712536425757,ccw
1.26194,0.11598183416035013,0.22626768177542614,ccw
1.268325,0.11973874528346823,0.20415113033203633,ccw
1.2995079999999999,0.1471015440730105,0.19405255570878474,ccw
1.2997670000000001,0.11701894627829948,0.2714606508758315,ccw
1.325106,0.12361883114931632,0.20692074767914675,ccw
0.744043,0.1303140600281007,0.05198504138291938,ccw
0.793852,0.12532412824942374,0.044193244987514514,ccw
0.821154,0.11112967277262026,0.0754808965311275,ccw
0.8215600000000001,0.14686081036851262,0.13562628239130292,ccw
1.145714,0.12633354460892499,0.1957478475064346,ccw
1.1560190000000001,0.11441550772164269,0.14372740439604328,ccw
1.2185540000000001,0.10623429165797318,0.2039489758855935,ccw
1.2238639999999998,0.07846833594406258,0.14600083912740278,ccw
1.409461,0.07659571132489044,0.1467872357238256,ccw
0.6507430000000001,0.13943754443898693,0.14882274996114053,ccw
0.684888,0.16927853407233637,0.06941455874179603,ccw
0.724985,0.1360445731151021,0.12469643461036704,ccw
0.748912,0.15142364108868714,0.09405599133740328,ccw
1.018667,0.13991125994106457,0.13490599508671752,ccw
1.0261770000000001,0.1365201729111198,0.1362927678194409,ccw
1.097383,0.14593858174645183,0.21450319364710607,ccw
1.123497,0.1304378594384672,0.21587210035182686,ccw
1.154773,0.14136794753351212,0.16058052120249672,ccw
0.585589,0.17926687784396383,0.16358244531664495,ccw
0.659229,0.13275995644259483,0.2188982744711684,ccw
0.768175,0.15676356763740498,0.1709845187310259,ccw
0.9569620000000001,0.18112285527453814,0.12943273822198112,ccw
1.085942,0.13866342239092688,0.2189937046544572,ccw
1.123687,0.16287266089922942,0.25406376645915874,ccw
1.133099,0.10478927111681302,0.3081245192817936,ccw
1.149074,0.06803397202028744,0.29898447971228437,ccw
1.158453,0.16677167686116995,0.3021136940469774,ccw
0.8009430000000001,0.18415022202889447,0.09922220475111028,ccw
1.004724,0.1494880402340863,0.13101600625815724,ccw
1.052068,0.0818439894045068,0.28558314293399795,ccw
1.106696,0.05838650755619927,0.2511773816780527,ccw
1.243331,0.08921954576396277,0.25020072628847523,ccw
1.24456,0.1021166670055412,0.2273487256087227,ccw
1.2656459999999998,0.05246622112183283,0.22837616513145526,ccw
1.294707,0.07720669673155506,0.2086515698704295,ccw
1.304461,0.10227306622297049,0.2894748342616523,ccw
0.6601239999999999,0.1693541260686105,0.030406055100359927,ccw
0.730625,0.21142358144472523,0.08614334899340344,ccw
1.257696,0.19885928909627548,0.1927251961965159,ccw
1.265169,0.17100737241767722,0.16811908842156933,ccw
1.268361,0.14610446382570572,0.24215529838734717,ccw
1.268824,0.16189297897503246,0.2757130203785929,ccw
1.3244479999999998,0.19937947117167415,0.2052993534535179,ccw
1.353081,0.16233419890967551,0.18716807415044126,ccw
1.449951,0.12989316737168194,0.20163616891238265,ccw
0.48813199999999995,0.0994617641664975,0.18345509482886674,ccw
0.635493,0.09926663468079525,0.16532049981845612,ccw
0.6536420000000001,0.14374508966530658,0.1920876687601196,ccw
0.706022,0.0356187893291177,0.2829293478828752,ccw
0.765411,0.15041849560048173,0.20537028706882576,ccw
0.80762,0.10853586613201652,0.17686067373673592,ccw
0.856874,0.09552569104495759,0.32191743475797274,ccw
1.022905,0.1253419368860217,0.2559985846362593,ccw
1.160032,0.056228041025985526,0.35542873918030854,ccw
1.178692,0.1681181552132143,0.3127079886226077,ccw
1.192549,0.05032170607658493,0.4125371826232307,ccw
1.233208,0.17078394636300934,0.34435681749216057,ccw
1.243787,0.16349079640182398,0.2947391554237171,ccw
1.284022,0.14374304515021652,0.2788571974176016,ccw
1.2852620000000001,0.08572616708699059,0.35887256436839887,ccw
1.2922870000000002,0.05897641355504539,0.40751698682988957,ccw
