Speed,QS phase,intercept,stiffness,MSE,R2
S18_0012_Gait,ERP,5.827322979307333,286.6516701402084,11.762616920429958,0.9859900024858804
S18_0012_Gait,LRP,-25.260771079752672,547.0643878576053,29.373084431914442,0.9515110835096564
S18_0012_Gait,DP,34.01171629748938,193.58899788555303,657.4891107758876,0.7429337192677727
S18_0013_Gait,ERP,2.9900691073637944,358.9765568565629,107.06962526264468,0.8904294510869801
S18_0013_Gait,LRP,11.769604183695279,379.73250765303436,6.743607560168611,0.9876503850185949
S18_0013_Gait,DP,50.187032774087555,203.01252018314239,273.8384986155063,0.8967195904785557
S18_0014_Gait,ERP,6.936422412500839,314.5515809309797,47.10501234963323,0.9498817561792787
S18_0014_Gait,LRP,3.066919328627563,386.26777888676935,2.995855800053761,0.9962825902191949
S18_0014_Gait,DP,38.16316076178792,219.7041641632362,371.8559148483481,0.8735443125620023
S18_0017_Gait,ERP,3.7192917327897703,366.1001860165856,136.15852700703203,0.8797303683654526
S18_0017_Gait,LRP,14.583109127596458,422.6603698713185,4.879987402122151,0.9860339068054573
S18_0017_Gait,DP,59.24348991487035,214.35263749234474,126.6749647818842,0.9449946206763262
S18_0018_Gait,ERP,14.680023709719354,317.4527065207132,12.684051871810864,0.9841672467661132
S18_0018_Gait,LRP,9.195556911427119,439.902706514953,1.9867632902072343,0.9968578361675922
S18_0018_Gait,DP,40.23907285782583,234.11441310896097,480.9214201594929,0.8333669371703059
S18_0019_Gait,ERP,-6.662772580356506,318.90201729322104,82.30701676206832,0.9095545580376633
S18_0019_Gait,LRP,6.724738558110005,365.08833724301456,12.24711429188439,0.9724892447531307
S18_0019_Gait,DP,52.817265256707095,218.02285313560847,116.69675555361327,0.9555732557272063
S18_0020_Gait,ERP,10.719958851985702,304.8082483612724,15.214818790650146,0.9835592605677745
S18_0020_Gait,LRP,-2.674587817871455,476.34809547707357,57.89302300520865,0.8650077276273052
S18_0020_Gait,DP,48.75036431295208,210.94515396056119,431.01429657794057,0.8440081785579452
S18_0021_Gait,ERP,-0.060617791937339405,312.8237848659165,73.48048676370765,0.9154574392507002
S18_0021_Gait,LRP,-1.6399977011531632,404.1329780783398,1.3490369540269938,0.9981274939599302
S18_0021_Gait,DP,40.23489125946678,218.12597138509764,322.26400134449193,0.8845727147354299
S18_0022_Gait,ERP,13.14323047721944,281.0668821940231,23.02411999687001,0.9758412201712999
S18_0022_Gait,LRP,-10.906381468978438,485.4925541286592,32.1305785796898,0.8976026119247272
S18_0022_Gait,DP,46.03757319266488,218.3783234199719,378.3617869401017,0.8595524031689662
S19_0002_Gait,ERP,1.5904483961166807,122.74211827792935,3.3626338200389565,0.9699043639337068
S19_0002_Gait,LRP,-30.131898544800464,496.7178661832208,6.348364226474364,0.9948601149364382
S19_0002_Gait,DP,44.93960755676633,244.56822979811975,172.05712293628642,0.9399338090937216
S19_0003_Gait,ERP,-0.3022180876246363,123.44265368782492,3.012666883564499,0.9363321267235848
S19_0003_Gait,LRP,0.6375874063120119,127.89273316668127,0.638266036436681,0.9948960104569475
S19_0003_Gait,DP,-44.670169533440614,472.368390283602,6.257415782052941,0.994452715392815
S19_0004_Gait,ERP,3.933781977234108,142.96552145129078,4.988316830670687,0.9771029755509058
S19_0004_Gait,LRP,-57.97713022476411,520.0695636402947,4.664667279360954,0.9936593682936765
S19_0004_Gait,DP,34.080223160057486,241.73702126974692,181.53312127429464,0.9319837667021129
S19_0008_Gait,ERP,0.4256851043675818,102.46364593266959,2.3281524599803456,0.9464833229235813
S19_0008_Gait,LRP,3.807262400811606,132.1005784189945,5.123087708592591,0.9703763205792766
S19_0008_Gait,DP,-40.2530720476756,463.36326044175235,10.958133397266472,0.9867921516797272
S19_0009_Gait,ERP,1.0783710333149346,92.34819366766743,0.6108193946766939,0.983186676688387
S19_0009_Gait,LRP,12.291823358385377,177.28472052362181,27.225182094798708,0.9415213346767113
S19_0009_Gait,DP,-41.98243980261449,527.9876542879404,7.980587551786004,0.9772706110903859
S19_0011_Gait,ERP,14.074912848199732,146.47139716195096,15.370426569609764,0.9248392423313072
S19_0011_Gait,LRP,-11.36113923937323,485.4602091828051,4.077686544717826,0.994079116902069
S19_0011_Gait,DP,50.24791038939,238.99778855578438,379.91769700235153,0.8630209253893987
S19_0013_Gait,ERP,8.038861359612406,94.01526208469093,4.588171914894241,0.9544961679654577
S19_0013_Gait,LRP,-36.92135422236471,511.39322845033774,2.898617943589381,0.9974266069736248
S19_0013_Gait,DP,36.956538750459565,260.5728203848367,250.02026251717808,0.9143068472695567
S19_0018_Gait,ERP,10.03749350989672,116.99512707402491,2.8918695897565265,0.9788642973007617
S19_0018_Gait,LRP,-44.752906590940114,558.5055499685877,7.743303076143011,0.9928818706264082
S19_0018_Gait,DP,46.726397220422314,214.51683223830454,601.925738474685,0.8211632829002002
S19_0019_Gait,ERP,1.9289494497356527,89.78126378813923,2.6053108200404855,0.968479840540303
S19_0019_Gait,LRP,-44.35419017442659,474.16655116010816,4.513042977230833,0.9967020433582681
S19_0019_Gait,DP,39.24327525908683,223.91992010069248,427.83465788316516,0.863044936428495
S19_0021_Gait,ERP,8.390157249115411,107.8568151042024,2.6852187033224495,0.979438374764469
S19_0021_Gait,LRP,-51.69856478004324,570.3254872777215,13.526831650881403,0.9884256604428509
S19_0021_Gait,DP,50.62523974213788,229.91676059841774,405.80258889428455,0.8756404842684005
S19_0025_Gait,ERP,6.606763052488745,134.66143081363936,3.037585365134271,0.9837881572731777
S19_0025_Gait,LRP,-39.99766492354843,519.2099043431998,3.962439528222761,0.99520494933859
S19_0025_Gait,DP,45.099072377234535,256.64543229242304,159.15590865913867,0.9466556979348548
S20_0004_Gait,ERP,-1.1999832369123524,281.5604181924699,33.87534995526407,0.920099242565558
S20_0004_Gait,LRP,-20.083916196195176,646.432959785697,76.54859959177476,0.5924302546113569
S20_0004_Gait,DP,48.636049212093525,234.10535307852797,106.17463304059962,0.9293555071390867
S20_0005_Gait,ERP,3.309806779684884,336.72545748546554,16.09865157558917,0.9727645592405213
S20_0005_Gait,LRP,26.717940201574244,362.7382301738688,94.94574329050623,0.2929395604022371
S20_0005_Gait,DP,50.63408615376273,239.4145981544042,67.60029222680414,0.951438840207944
S20_0008_Gait,ERP,-3.7506105207619918,327.7500257309669,42.432444206244604,0.9117470860319296
S20_0008_Gait,LRP,13.81304802907811,484.5851542386437,118.14250533292636,0.2865836671000296
S20_0008_Gait,DP,48.5216193167374,255.0060823271583,125.04177963555739,0.9109741997368452
S20_0009_Gait,ERP,-0.43427779831267443,270.5776427332815,26.302937667345443,0.936280831661299
S20_0009_Gait,LRP,-42.041518755190424,675.6542160368301,75.26966595629585,0.5334977561758925
S20_0009_Gait,DP,40.7411288394949,233.70947195636944,112.09300646515783,0.9228323187738314
S20_0010_Gait,ERP,-8.741167206642814,239.80478719625359,38.446902430250105,0.875207543023585
S20_0010_Gait,LRP,-69.47336001188286,791.6163559925335,44.903308775823454,0.8238005396212571
S20_0010_Gait,DP,35.90273601373322,246.9727723145047,88.65066345069692,0.9389200097425636
S20_0011_Gait,ERP,-3.33277987108265,286.49408981029126,69.55971561419325,0.8856098445739504
S20_0011_Gait,LRP,113.18150011731873,-220.60474546841553,49.620830838415316,0.14300044229289322
S20_0011_Gait,DP,44.62633561227715,231.952771837367,79.28796346646442,0.9396318335405077
S20_0015_Gait,ERP,-1.9536673415391874,195.45239987878054,45.38801880499704,0.831150991478593
S20_0015_Gait,LRP,-52.564978190006144,669.3654761226919,11.432153316901871,0.948935303068313
S20_0015_Gait,DP,29.57165897526333,249.12766274278357,167.90129850787562,0.8868328498645597
S20_0016_Gait,ERP,1.4130981832942737,310.6841712560039,79.83716410873312,0.8618355639219706
S20_0016_Gait,LRP,0.8410722180749133,537.0701486053468,44.05108697314974,0.6290294684476376
S20_0016_Gait,DP,47.6772589156004,231.30430401983776,106.66269374605457,0.9265081712086989
S20_0018_Gait,ERP,-7.272988335696956,295.57158866992813,37.482867431324074,0.9150262626391671
S20_0018_Gait,LRP,-16.777916007534344,524.991532450149,16.247843914763095,0.8867431599424841
S20_0018_Gait,DP,50.58647212284888,215.17633889213937,16.25062183203877,0.9878328937702372
S20_0021_Gait,ERP,8.534334751304655,309.7618069780969,33.830963940036696,0.9404138991551121
S20_0021_Gait,LRP,21.2444584329822,436.404012416151,88.62535686246267,0.31777127507852365
S20_0021_Gait,DP,54.34422993646446,235.3140245863411,99.59536098160721,0.933171555029369
S20_0022_Gait,ERP,-3.267048670779996,259.93444198549923,65.35710497096503,0.8744523953650746
S20_0022_Gait,LRP,-20.416648007595825,559.5000882258628,91.5872723542041,0.3669254745035442
S20_0022_Gait,DP,53.196861882953726,234.260162711353,48.72700755665193,0.96583857022828
S20_0023_Gait,ERP,5.924506043532837,231.90380990540132,47.274579777835974,0.9175556695111875
S20_0023_Gait,LRP,61.92980929537409,70.25757368441283,90.66401948069219,0.007196660513134501
S20_0023_Gait,DP,42.30465497404711,234.0529012257952,71.92170141074364,0.9479156706957707
S20_0024_Gait,ERP,2.4210596987473263,266.03259853199575,52.54896832660984,0.8721055851380216
S20_0024_Gait,LRP,0.21941788620959812,556.390557654572,64.47880631996188,0.6266470840281348
S20_0024_Gait,DP,47.80175539672171,234.11796618240803,92.52463837448107,0.9374601171681456
S21_0002_Gait,ERP,2.7181250680013527,208.1738375723379,30.014874814242287,0.9131778531508931
S21_0002_Gait,LRP,-24.42046973833257,657.8162686002689,84.44050439882096,0.8451073095070715
S21_0002_Gait,DP,47.383510767227364,231.7294213275312,241.49006060534515,0.889041088182045
S21_0004_Gait,ERP,10.814827895293682,146.2099811007144,3.481880748109119,0.9808198696056324
S21_0004_Gait,LRP,-58.86545412032312,732.6440973874235,18.24237110659846,0.9765847514706397
S21_0004_Gait,DP,39.55758444719846,218.83893880260212,507.899364785598,0.793906263333171
S21_0005_Gait,ERP,17.111495491215045,229.00273979747922,27.216197482411047,0.9480672903782443
S21_0005_Gait,LRP,-19.04909944975668,763.8415521886354,177.74089712697673,0.4319412096890124
S21_0005_Gait,DP,46.21987958031768,239.0919667544126,578.8370646903617,0.7549414406788737
S21_0006_Gait,ERP,10.773005677973371,236.1439026353477,13.648809762128211,0.9702560897020109
S21_0006_Gait,LRP,-41.183549446908856,763.90540812528,39.80543528143495,0.8962982015210194
S21_0006_Gait,DP,44.84938557569664,217.91267798118213,314.6601684056461,0.8507923419069578
S21_0007_Gait,ERP,0.5579917260959268,197.98459362955913,37.57339572332543,0.8742110142460292
S21_0007_Gait,LRP,-37.76499934975007,661.4560631096083,12.803151340207815,0.9747560639535983
S21_0007_Gait,DP,50.0787125376981,215.4605509682511,153.47599956564514,0.9224676569894142
S21_0009_Gait,ERP,15.205926503478013,176.25062187024574,8.24581740544107,0.9676455168335981
S21_0009_Gait,LRP,-46.429446144947676,834.8843635091648,18.417653968325926,0.9662869184862325
S21_0009_Gait,DP,44.60667958778528,218.9712513478236,560.2260064104901,0.7667684098011287
S21_0010_Gait,ERP,0.6042280554136301,222.1002654880624,17.805864934933417,0.9627186982432909
S21_0010_Gait,LRP,-102.14678863257471,972.6439522411699,91.17370145851638,0.8064515063818818
S21_0010_Gait,DP,42.243258616194495,214.70240095990874,446.50567061076396,0.8049616422414996
S21_0011_Gait,ERP,6.004263419835741,161.80188892095697,18.03650768190645,0.9244045679209869
S21_0011_Gait,LRP,-67.12527983284596,815.8096329849392,42.12415991979013,0.9350312400991764
S21_0011_Gait,DP,37.30743341513719,232.5055458755267,508.746664649468,0.7793912224561158
S21_0012_Gait,ERP,13.108030411903702,164.45225325787322,9.36493593147773,0.9624433668592868
S21_0012_Gait,LRP,-61.182538376236536,915.9719976992867,186.6533921287702,0.6478055109143876
S21_0012_Gait,DP,40.72313256145452,207.35274058592833,618.0226257619645,0.7239549326577559
S21_0013_Gait,ERP,1.8782791524333469,254.49883876680843,34.28501579975388,0.9249926132463366
S21_0013_Gait,LRP,-28.091919090517848,693.203789171033,66.8511164944843,0.8402588260187844
S21_0013_Gait,DP,50.76041825361608,218.7282783708976,160.9385657845586,0.9211178106303671
S21_0014_Gait,ERP,-2.713804183614271,157.3837298152554,22.70919514254063,0.8786261460392224
S21_0014_Gait,LRP,-66.53609587961358,798.4603671530919,32.05504835705138,0.9572851648018913
S21_0014_Gait,DP,51.372696383716594,218.82692115584757,179.21073763081495,0.9191092590622864
S21_0015_Gait,ERP,-4.081513379670604,200.05970076388635,25.52537689756742,0.9158473047648046
S21_0015_Gait,LRP,-31.705145650265393,571.6080357313526,93.56748421909236,0.8528291825278576
S21_0015_Gait,DP,45.576599442082234,205.59280386714562,197.42949658834868,0.913563162919182
S21_0016_Gait,ERP,5.73869521667172,171.05428198795826,19.490362750370135,0.9295037087717642
S21_0016_Gait,LRP,-55.8078540802735,856.4054106976106,103.87914431870483,0.8188392182551563
S21_0016_Gait,DP,45.68393424435014,214.1743428204791,469.1274791948134,0.7929751350203809
S21_0017_Gait,ERP,5.188624443965207,213.41689572671456,30.30955993286762,0.9195686162061274
S21_0017_Gait,LRP,-49.29620579679535,692.3675301026936,6.497778530616877,0.9850747922288214
S21_0017_Gait,DP,44.03861997746145,215.63422604962776,237.23769858791263,0.8877674185330539
S21_0018_Gait,ERP,17.912561956998104,223.2049936340203,10.660643450186008,0.9675056608090765
S21_0018_Gait,LRP,-21.79870863699267,751.5363525672122,7.244453834186894,0.9850305724308478
S21_0018_Gait,DP,54.132998004208986,207.89959108073703,440.9422111649059,0.8016523122501286
S21_0021_Gait,ERP,3.5854946446320737,170.55905452671598,13.747604924125415,0.9392728323130597
S21_0021_Gait,LRP,-49.43642788271012,714.0468286418698,35.66336609319763,0.943887732913307
S21_0021_Gait,DP,44.989020831168325,198.2894833744846,429.0736762524076,0.8118211565750808
S22_0002_Gait,ERP,11.23396798906472,95.5612269660453,12.782849960547574,0.8833764015302823
S22_0002_Gait,LRP,-40.925098267007456,305.93441947651974,19.02125791774489,0.9619082517381541
S22_0002_Gait,DP,25.263463301908388,160.33510783858722,286.1636164178813,0.8611766763143003
S22_0003_Gait,ERP,14.414129465677936,91.8437814337276,1.9331757829648586,0.9777506225836673
S22_0003_Gait,LRP,-41.48731566698669,334.0894520334242,5.892868471678602,0.9902694031097783
S22_0003_Gait,DP,23.522702800861996,149.5829830539148,413.6219890553999,0.7980201661848696
S22_0004_Gait,ERP,14.508568470794597,49.31967584436489,0.7694216304637934,0.9577872104110908
S22_0004_Gait,LRP,-51.97555565340566,337.35268670757966,2.949187924438724,0.9957647913910417
S22_0004_Gait,DP,19.69217743369346,150.41344436108503,415.1869681085782,0.8006333088406561
S22_0005_Gait,ERP,7.571960756621999,82.79624890564078,4.57478870135374,0.9279605183611849
S22_0005_Gait,LRP,-35.45208213782682,295.6997106096902,31.529392988419904,0.9544917003924033
S22_0005_Gait,DP,29.45799069297521,156.42260831601257,211.18777339690646,0.89004014111049
S22_0006_Gait,ERP,6.211475930474948,92.9019873279873,7.707238416214006,0.890443043614099
S22_0006_Gait,LRP,-37.926265419680355,286.0890773364596,25.93033221190135,0.9623581059365036
S22_0006_Gait,DP,29.296444005037245,150.7459932615699,190.99187151442504,0.8991562274378582
S22_0007_Gait,ERP,13.06797578361084,74.80586405816726,1.906638516486086,0.9654115093136497
S22_0007_Gait,LRP,-45.11948454593537,339.01756619799164,5.1872485369547165,0.9917475824343768
S22_0007_Gait,DP,17.93107607436639,161.68011477174693,442.31708140846393,0.7998730271706408
S22_0009_Gait,ERP,8.686699853888308,107.2016547840823,17.45798657775932,0.7736060168852097
S22_0009_Gait,LRP,-19.891800274000218,267.16971525174677,25.829698307705094,0.9556922863324882
S22_0009_Gait,DP,31.796174091660397,155.71110025247668,229.59701493569105,0.8839472699367661
S22_0010_Gait,ERP,8.10017886512264,82.5538025901697,6.4352747228204255,0.9224448490756048
S22_0010_Gait,LRP,-48.503193800563324,315.5235773944042,12.558454588765498,0.9822405061267933
S22_0010_Gait,DP,22.625250614678023,159.87384219345566,242.14122293239882,0.8812460948004559
S22_0012_Gait,ERP,13.123099594006108,66.17444270516066,10.219484846317446,0.8134710809131871
S22_0012_Gait,LRP,-47.09050555598023,337.8954102920438,12.240685458434818,0.9818124413788397
S22_0012_Gait,DP,21.789010757663306,159.48905251750864,359.215354373381,0.820001307947164
S22_0014_Gait,ERP,10.84327222703483,87.64495576535248,17.304408804559028,0.7799424120597266
S22_0014_Gait,LRP,-33.56161330816436,306.9625803408273,20.648766291331317,0.9716054635225104
S22_0014_Gait,DP,25.354572405328724,161.2924089426493,277.4870422352026,0.8628028579243179
S22_0018_Gait,ERP,17.214039032046642,90.91668519607546,3.467528627860217,0.9635993937659646
S22_0018_Gait,LRP,-40.57426987206347,327.08367957966954,9.708733012023044,0.9827332335646656
S22_0018_Gait,DP,21.608531913791026,148.3305455628763,508.9614545605603,0.7647451272314737
S22_0022_Gait,ERP,13.345494805253686,87.77962993530228,12.931217796427958,0.8534552777732681
S22_0022_Gait,LRP,-45.554136278581375,348.2789466128611,8.549586842989973,0.9860659339525253
S22_0022_Gait,DP,26.100330488234317,161.52624474967374,346.05706333905266,0.8378591110009306
S22_0023_Gait,ERP,12.602587280400698,62.52116407676406,0.6330795720676571,0.9812585426164998
S22_0023_Gait,LRP,-40.10756107886947,328.7176809070355,5.622121194358243,0.9916680269367653
S22_0023_Gait,DP,26.5554420491953,154.1783842385737,348.411241841543,0.8290132138323748
S23_0002_Gait,ERP,8.307968577715876,94.6615352225744,11.5095601484506,0.8847263706030273
S23_0002_Gait,LRP,-47.670628483323654,313.0675554511913,45.295906334276324,0.9269768993144706
S23_0002_Gait,DP,28.94343827957736,171.7987766784811,94.72448755610674,0.9489114231738043
S23_0005_Gait,ERP,13.058431101963327,91.60252922175579,10.827757473670266,0.8727746631184646
S23_0005_Gait,LRP,-51.795416987649595,366.3871867252853,17.07228443887894,0.9714905737142882
S23_0005_Gait,DP,26.112838740369547,158.6324580920222,265.01133966771766,0.8516247346964549
S23_0009_Gait,ERP,7.591393801393907,111.34257294526473,10.500585267464764,0.9069895796053443
S23_0009_Gait,LRP,-42.04502607010868,304.41861329433544,59.27156251481533,0.9014274935463444
S23_0009_Gait,DP,29.731531802159058,167.05323709097667,113.04757035512748,0.9370847824451471
S23_0010_Gait,ERP,13.238269616072284,105.76650719238259,7.543936119133039,0.9397625087199986
S23_0010_Gait,LRP,-56.13877593402124,391.3984023370093,19.086116047545627,0.9619746108819509
S23_0010_Gait,DP,26.464697749676496,155.67174200533074,242.07966680737684,0.8556281931673053
S23_0011_Gait,ERP,19.33457914266984,90.27444022354311,3.41268652269479,0.9592984317522497
S23_0011_Gait,LRP,-26.350641718506637,329.81093093352916,7.789347891386215,0.9845441990018536
S23_0011_Gait,DP,31.65982565791304,159.4675198427051,262.09348577549173,0.8556868243008589
S23_0013_Gait,ERP,7.694286849658096,92.5892944775855,12.740033793534026,0.865656539746374
S23_0013_Gait,LRP,-58.53386659241726,352.1729279356536,43.81920130120778,0.920555948749408
S23_0013_Gait,DP,21.451352172013472,181.2138565862297,123.46902469071283,0.929166536531512
S23_0018_Gait,ERP,17.198433505545463,94.64776356289332,5.516346024748701,0.9232500325171726
S23_0018_Gait,LRP,-39.5546893252682,360.43910307707813,17.07084371856999,0.9673062362973239
S23_0018_Gait,DP,21.46376636217675,165.70544566541872,313.65924575573337,0.8181012732061494
S23_0020_Gait,ERP,10.043326448400656,100.13495084342857,11.82779226260757,0.8803866576015885
S23_0020_Gait,LRP,-45.16067521145474,337.1639009253065,45.7975176084176,0.9258894564925316
S23_0020_Gait,DP,31.798510834646795,175.18243414720914,140.6970505263375,0.925978418357894
S23_0021_Gait,ERP,8.818884637140824,107.97643446343484,8.740427648091709,0.9322965073624055
S23_0021_Gait,LRP,-59.263273898928006,390.24996965782856,37.32181552854288,0.9328088324486525
S23_0021_Gait,DP,32.69517441374596,166.7445699289255,119.22039844575689,0.9297006807671849
S23_0022_Gait,ERP,10.737243800847734,104.33455506906591,11.864337680610708,0.8950580041688074
S23_0022_Gait,LRP,-45.76243010041356,330.537901663446,45.74675052385764,0.9035771985871109
S23_0022_Gait,DP,26.375518878934354,169.3440186283692,123.53428990945451,0.923736317853856
S24_0004_Gait,ERP,13.391526583340394,264.4031586176119,7.255448657140455,0.987217486023294
S24_0004_Gait,LRP,-8.829358127149007,449.1143995408342,13.656972207706241,0.9720717401081143
S24_0004_Gait,DP,48.460405711448885,247.28348036913914,100.21611506372975,0.9596449137232969
S24_0010_Gait,ERP,10.05763968185887,235.65774723100967,8.218461997256842,0.9863597596120585
S24_0010_Gait,LRP,-38.84919566055618,508.38177639311283,7.236472945072042,0.9864061329068705
S24_0010_Gait,DP,45.76084133638841,237.76425351595486,129.904645467833,0.9525385496824993
S24_0013_Gait,ERP,12.369096296293362,231.08963962807638,8.051010954313384,0.9858524386128333
S24_0013_Gait,LRP,-41.21762953954206,512.0883884309762,0.8071100066070289,0.9986114616838231
S24_0013_Gait,DP,35.01901323346612,215.3684481799544,346.6515684994358,0.8667127073847092
S24_0014_Gait,ERP,10.675082935240022,207.55066248468216,17.60943324728105,0.9587084911814624
S24_0014_Gait,LRP,-7.440969602293336,376.18589636311793,3.795589535021857,0.9922216774402252
S24_0014_Gait,DP,41.68103707333788,215.53632203407167,136.93831479609506,0.9440255316255157
S24_0017_Gait,ERP,7.459707747489837,219.28501131008983,8.741413311741134,0.9827626843903665
S24_0017_Gait,LRP,-21.39194276920601,379.39179027537074,7.082240309142888,0.9846920645959524
S24_0017_Gait,DP,36.88199139488423,208.16988542323276,205.02831177972206,0.9222229918243706
S24_0018_Gait,ERP,13.282993282367567,232.29649114738393,8.31186280216957,0.9839296550450406
S24_0018_Gait,LRP,-21.042303084597435,436.00032277943967,8.320898961177287,0.9824492793178603
S24_0018_Gait,DP,43.328745327531315,219.46400213076782,156.58284552187632,0.936023760032406
S24_0020_Gait,ERP,18.15391752726574,214.37019824792125,13.60774174734958,0.9653897664975299
S24_0020_Gait,LRP,-29.55470381911958,528.7214737485109,21.51263381268305,0.9640635130945054
S24_0020_Gait,DP,31.80560655214445,208.62013557971943,537.1161875041677,0.800296364153662
S24_0021_Gait,ERP,16.691372046166073,227.39739317420677,14.572641464966503,0.9744895265159588
S24_0021_Gait,LRP,-29.01608789180945,530.5246463100041,4.345111877268719,0.9932888196570214
S24_0021_Gait,DP,46.591226453527426,237.61517706303317,147.02284717970306,0.942620295537461
S24_0022_Gait,ERP,5.026179640579571,229.22570198015595,11.689217395168646,0.9758406858415141
S24_0022_Gait,LRP,-33.21786455605226,442.43334574807307,3.546800990579735,0.9938595772003411
S24_0022_Gait,DP,39.34320572266492,207.74182770352934,162.03730689864918,0.9359340018430576
S24_0023_Gait,ERP,12.504858161214873,247.6785586861417,4.8345075178699455,0.9917139702482803
S24_0023_Gait,LRP,-34.163321096273876,515.7260372578484,3.7051719269804857,0.9939953248529074
S24_0023_Gait,DP,44.76610627378104,217.44050699305419,296.0615280810649,0.8941336564905809
S24_0024_Gait,ERP,9.579498270809438,237.77128500899434,11.937954433182078,0.9757202845692845
S24_0024_Gait,LRP,-11.918003038104246,405.8208740692913,4.195304421641712,0.992502509118913
S24_0024_Gait,DP,43.10383624512188,221.81327509161687,142.04961329877287,0.9434803516101221
S25_0002_Gait,ERP,9.47788535114419,34.38011985682812,1.9615616794069957,0.8151125214805512
S25_0002_Gait,LRP,-57.22245529361201,386.17273375943137,7.49522464810124,0.9922180371846552
S25_0002_Gait,DP,19.823540965031786,151.39822557405952,433.822027948241,0.7939786677274978
S25_0003_Gait,ERP,7.964663663431824,49.36982579214207,7.351574075566387,0.7086830165123451
S25_0003_Gait,LRP,-50.43645729908712,351.22062090174796,6.564544706049005,0.9932741484523001
S25_0003_Gait,DP,22.820848750154692,137.39596146239012,390.1283850935699,0.802872218756101
S25_0006_Gait,ERP,8.789979697803709,45.74456984876951,1.9918890768241782,0.8882766180549065
S25_0006_Gait,LRP,-49.211764138972796,349.56756444160624,2.76124175681379,0.9968167304868046
S25_0006_Gait,DP,20.965091088010944,145.45995265991382,358.1573613956042,0.8182970879859616
S25_0008_Gait,ERP,12.816814475334095,37.51312262000006,1.6707527466914347,0.8853895663236261
S25_0008_Gait,LRP,-52.73743895271566,366.6435605428397,3.395557118716455,0.9951489170687641
S25_0008_Gait,DP,14.403933670331405,142.30403468101477,591.5645163752122,0.7130940610039738
S25_0009_Gait,ERP,9.038931680394546,39.4371107176173,4.145752985250085,0.7302417998178914
S25_0009_Gait,LRP,-50.7747719396655,343.783678766048,4.047692366740589,0.9953015427944446
S25_0009_Gait,DP,20.994903369660456,126.81119480024617,502.96565446146104,0.7461683437404008
S25_0010_Gait,ERP,4.632853633248617,75.22418055651006,9.378441971157379,0.822571496136499
S25_0010_Gait,LRP,-57.20913532275319,326.704421596299,20.011605963625975,0.9782050897846843
S25_0010_Gait,DP,20.907060157984112,151.8493002999614,217.71086219207373,0.8895711220299583
S25_0013_Gait,ERP,4.330162367188375,70.98205596478392,8.569957703118371,0.8200371920823466
S25_0013_Gait,LRP,-57.21873283817844,333.02155660739004,14.217047187885846,0.9853485751155077
S25_0013_Gait,DP,22.262599357810352,143.45329990120075,254.4827054351582,0.8680137235664607
S25_0015_Gait,ERP,9.007395423004644,44.471839140683336,1.4926739284962778,0.9196057856512189
S25_0015_Gait,LRP,-52.20759541245625,344.6963031785579,3.7934844569065973,0.9951571222089632
S25_0015_Gait,DP,23.571354197206997,140.79992078373667,329.69195047963126,0.8310703640730348
S25_0017_Gait,ERP,2.573543464968787,80.43771048612543,7.1300686056127915,0.8699525984768088
S25_0017_Gait,LRP,-52.748886912773074,320.85071514332327,10.495609153674677,0.9876659260513959
S25_0017_Gait,DP,28.108854781572838,141.96723848218497,162.08874951126012,0.915650064334099
S25_0018_Gait,ERP,11.392402979172306,33.17425325017007,2.0363754241323795,0.7856771675213993
S25_0018_Gait,LRP,-47.020212507313424,372.63655519955904,9.893905768471933,0.989185474794637
S25_0018_Gait,DP,18.61938959126658,139.34618043050327,560.952302144114,0.7214440082402552
S25_0021_Gait,ERP,11.571363537762176,45.21670918286833,2.032455440175526,0.884330550119742
S25_0021_Gait,LRP,-45.167486896803844,345.8752268887881,6.7190414030978385,0.9919730765736795
S25_0021_Gait,DP,18.265266199098996,142.57304356665102,477.43975387408193,0.7614447963082907
S25_0022_Gait,ERP,10.997153456697454,33.71131829540425,1.6973052709757825,0.8315803168225893
S25_0022_Gait,LRP,-48.212874380024324,356.3937375989468,5.740199335624652,0.9934995952630266
S25_0022_Gait,DP,20.909074295099717,132.8033094856048,478.73254286213904,0.7553456869470645
S25_0024_Gait,ERP,6.298800817281286,63.86291173784613,12.885412354663023,0.7107192237722552
S25_0024_Gait,LRP,-53.066695314993254,343.26497872902456,11.44918228577466,0.9877291201221893
S25_0024_Gait,DP,24.58553794345487,152.2949198245724,230.21156882004138,0.8831883387421295
S26_0002_Gait,ERP,-3.1187111949651785,122.60146618650575,13.898350861698066,0.9133174720595373
S26_0002_Gait,LRP,-78.70916905431734,634.9474379023856,47.677407608258314,0.9388566944405726
S26_0002_Gait,DP,45.075246777554156,194.24406761458192,176.52756834146976,0.9216239675253893
S26_0003_Gait,ERP,-8.674239285134304,207.82440859299186,44.570796777508086,0.8966769665772574
S26_0003_Gait,LRP,-71.23659873778068,673.4338724655437,176.73902155218406,0.445310863344882
S26_0003_Gait,DP,58.163568924127134,200.7507888602366,28.944203586347264,0.9844614322006434
S26_0006_Gait,ERP,-10.476104947058294,192.1150536594362,45.04098658643679,0.8670335143934044
S26_0006_Gait,LRP,-66.42141634418795,599.4275338955154,64.66644368663525,0.8463428921716403
S26_0006_Gait,DP,50.34178681491213,195.01411816581108,63.170340207830286,0.9693026782711992
