,,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02,TF02
,,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,ipsilateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral,contralateral
,,0.4 m/s,0.4 m/s,0.4 m/s,0.5 m/s,0.5 m/s,0.5 m/s,0.6 m/s,0.6 m/s,0.6 m/s,0.7 m/s,0.7 m/s,0.7 m/s,0.4 m/s,0.4 m/s,0.4 m/s,0.5 m/s,0.5 m/s,0.5 m/s,0.6 m/s,0.6 m/s,0.6 m/s,0.7 m/s,0.7 m/s,0.7 m/s
,,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd,-1sd,mean,+1sd
position,0.658,-2.7444239578750764,-2.3958093155102045,-2.0471946731453325,-2.7337260854796166,-2.415928895,-2.0981317045203833,-3.0342811225690505,-2.7492286625000006,-2.464176202430951,-3.7907341347059793,-3.5927207751851857,-3.394707415664392,11.691964763216253,12.949890176326534,14.207815589436814,4.854405560877891,6.790556974615385,8.726708388352879,-1.2930917332377008,0.44152345208333216,2.176138637404365,-4.1925701086978595,-2.231968137407408,-0.27136616611695596
position,0.659,-2.785003927757573,-2.436622564489796,-2.088241201222019,-2.776185304922917,-2.4615175659615383,-2.1468498270001595,-3.068816158907216,-2.7894187749999997,-2.5100213910927835,-3.7966193112226154,-3.604151117962964,-3.411682924703313,11.472957723410461,12.74489438489796,14.016831046385457,4.542936251070657,6.495419669038463,8.447903087006269,-1.556012533210304,0.1713543158333327,1.8987211648769693,-4.428984437939891,-2.4841159709259255,-0.5392475039119595
position,0.66,-2.8255420527146686,-2.477709983673469,-2.129877914632269,-2.817232647912383,-2.5061059615384615,-2.19497927516454,-3.101922535014468,-2.8285540541666667,-2.5551855733188655,-3.801603516818817,-3.61456775925926,-3.427532001699703,11.25059003422937,12.536390583673466,13.822191133117562,4.229635262936894,6.197853626923078,8.166071990909263,-1.8126011535131423,-0.09442705833333163,1.6237470368464793,-4.657931715199296,-2.7305432259259255,-0.8031547366525549
position,0.661,-2.8655214507621665,-2.518613815918367,-2.1717061810745673,-2.8574079289219645,-2.550155864038462,-2.242903799154959,-3.133972725076787,-2.8668401864583344,-2.5997076478398817,-3.8060352205615766,-3.6242636190740747,-3.4424920175865728,11.022781255966638,12.322934851428574,13.62308844689051,3.9145231286133977,5.897645285961534,7.88076744330967,-2.0678284953055894,-0.3590570150000012,1.349714465305587,-4.8813912009683404,-2.972411385185185,-1.0634315694020302
position,0.662,-2.9052552889342285,-2.559644219183673,-2.2140331494331176,-2.896554439044748,-2.5933446107692313,-2.2901347824937144,-3.16473456625775,-2.9039513725000003,-2.6431681787422505,-3.8096280665058053,-3.633010781111111,-3.4563934957164166,10.790854605495232,12.105352762040814,13.419850918586397,3.598077370497016,5.5950663419230775,7.592055313349139,-2.317917959336345,-0.6193645925,1.079188774336345,-5.096790007963366,-3.207924522962963,-1.3190590379625595
position,0.663,-2.944345660055239,-2.6003917610204077,-2.2564378619855763,-2.9343114116626805,-2.635551030961539,-2.3367906502603977,-3.1942321535460696,-2.9400591004166667,-2.685886047287264,-3.8124274118964014,-3.6408724588888903,-3.469317505881379,10.55419600138826,11.883210416530616,13.212224831672973,3.2803980360176395,5.290515280769229,7.300632525520819,-2.5609451253560094,-0.8745204795833349,0.8119041661893397,-5.304192669118919,-3.436964249629631,-1.5697358301403423
position,0.664,-2.982822702555212,-2.6409666563265315,-2.299110610097851,-2.971305877290188,-2.6771215769230774,-2.3829372765559667,-3.2225786364600406,-2.9751833599999995,-2.7277880835399584,-3.814727668201063,-3.6480641303703716,-3.4814005925396803,10.31227644693489,11.656125008979592,12.999973571024293,2.961617985074809,4.983703569230773,7.005789153386737,-2.802512202852189,-1.128154683333334,0.5462028361855209,-5.504998269198446,-3.6604537214814825,-1.8159091737645185
position,0.665,-3.0206912520830747,-2.681249925510205,-2.3418085989373356,-3.0066179256969465,-2.717313195192308,-2.4280084646876694,-3.2494228571993955,-3.00889255625,-2.768362255300605,-3.8163670996836965,-3.6544806712962954,-3.4925942429088943,10.06663460719344,11.425278132653062,12.783921658112686,2.642324585467272,4.67528528173077,6.7082459779942685,-3.0367842352477563,-1.375688331250001,0.2854075727477543,-5.697051075706553,-3.876773719444443,-2.056496363182333
position,0.666,-3.057739814775732,-2.721124344489796,-2.38450887420386,-3.0406969210297654,-2.7565446765384625,-2.4723924320471595,-3.2752109249668773,-3.0416448254166664,-2.8080787258664555,-3.8174128783992307,-3.660226077777778,-3.5030392771563257,9.814935929845939,11.1888137122449,12.56269149464386,2.322370108479341,4.365138146538457,6.407906184597573,-3.2645084347974516,-1.6180391233333324,0.028430188130786682,-5.880653171635766,-4.085882375925927,-2.291111580216088
position,0.667,-3.094065449931319,-2.760678370612245,-2.427291291293171,-3.0736802688527316,-2.794779185384616,-2.5158781019165,-3.2996949174811814,-3.073211898541667,-2.8467288796021526,-3.818065059900458,-3.665398793703704,-3.5127325275069494,9.559344375625983,10.948279067551022,12.337213759476061,2.0022772407799634,4.053533711923074,6.104790183066185,-3.4893508985933375,-1.857572554583333,-0.2257942105733286,-6.056613501793055,-4.288492031111112,-2.5203705604291686
position,0.668,-3.129487478012945,-2.7996191477551022,-2.4697508174972596,-3.105005357482379,-2.8316390592307696,-2.5582727609791602,-3.3227878670898088,-3.103406590833334,-2.884025314576859,-3.818163144724142,-3.6698984851851866,-3.521633825646231,9.298417682480354,10.702791420408161,12.107165158335969,1.6824704902077405,3.7410588338461555,5.79964717748457,-3.705692801203333,-2.0898229933333323,-0.47395318546333143,-6.2232030019773,-4.483106220740741,-2.7430094395041813
position,0.669,-3.16402665333833,-2.8381378073469388,-2.5122489613555476,-3.1352988077674366,-2.8675920338461536,-2.5998852599248705,-3.344864853978051,-3.1326505122916664,-2.920436170605282,-3.8178072915007557,-3.6738819187037044,-3.529956545906653,9.033144120304268,10.452922234285712,11.872700348267156,1.3627714462797411,3.4274099871153805,5.49204852795102,-3.916146881359926,-2.3169540618749997,-0.7177612423900739,-6.381050669720521,-4.669866637592594,-2.958682605464666
position,0.67,-3.1975232973318213,-2.875861151020408,-2.554199004708995,-3.1639957594145693,-2.9021441384615394,-2.6402925175085095,-3.365461732864273,-3.160508839583333,-2.9555559463023933,-3.817123089289921,-3.6773760111111127,-3.5376289329323045,8.762885558439436,10.198156926530608,11.63342829462178,1.0440553987073908,3.1133503288461553,5.18264525898492,-4.121857159182153,-2.5395835458333327,-0.9573099324845122,-6.530253926959384,-4.849185488888889,-3.1681170508183936
position,0.671,-3.2299368279294836,-2.9130292504081625,-2.5961216728868415,-3.19125753600057,-2.9353975342307694,-2.679537532460969,-3.3848160104124294,-3.1870814968750008,-2.989346983337572,-3.816056017613125,-3.680366396851852,-3.5446767760905793,8.487471835067069,9.938368207959185,11.3892645808513,0.7262630430219565,2.798890860000003,4.871518676978049,-4.318023391170458,-2.7538323750000013,-1.189641358829545,-6.669628797096596,-5.019733278148147,-3.3698377591996973
position,0.672,-3.261329106860645,-2.949372119183675,-2.6374151315067045,-3.2173092387399422,-2.967548846153847,-2.7177884535677514,-3.403193116415425,-3.212649390000001,-3.022105663584577,-3.8147020180436098,-3.6829966192592587,-3.5512912204749076,8.208014653414539,9.674468448979592,11.140922244544646,0.4097211442320532,2.484047779999999,4.558374415767945,-4.509300762381672,-2.9632465233333334,-1.4171922842849944,-6.800165927739927,-5.181912946666665,-3.5636599655934016
position,0.673,-3.2914256193847384,-2.984870583673469,-2.6783155479621996,-3.2416409176974184,-2.998130001538461,-2.754619085379504,-3.4200043186239566,-3.2366967766666668,-3.053389234709377,-3.8131274240833517,-3.6852573390740733,-3.557387254064795,7.922953890781962,9.405219786122448,10.887485681462934,0.09523283578270325,2.1697775876923036,4.244322339601904,-4.693763979124646,-3.1662160627083327,-1.6386681462920192,-6.921139946071797,-5.335733387777778,-3.7503268294837593
position,0.674,-3.320480013388739,-3.0195830106122443,-2.7186860078357498,-3.26478670951937,-3.0275216449999998,-2.7902565804806296,-3.4357606605292332,-3.2595554050000004,-3.0833501494707676,-3.8112941558602893,-3.6871463355555565,-3.5629985152508237,7.634063982510531,9.131838056734695,10.62961213095886,-0.21751008472198685,1.855727135384612,3.9289643554912113,-4.867852712110835,-3.359856319166665,-1.8518599262224942,-7.032019314521613,-5.480069322592594,-3.9281193306635744
position,0.675,-3.3481776709660633,-3.053254331632653,-2.7583309922992423,-3.2865197733863853,-3.0556450913461544,-2.8247704093059234,-3.450577426775756,-3.2813742083333337,-3.1121709898909113,-3.8093260577936343,-3.688804074074074,-3.568282090354514,7.340035223126254,8.85340676020408,10.366778297281908,-0.5278170826056787,1.5425083124999992,3.6128337076056773,-5.037936598795768,-3.54882890625,-2.059721213704232,-7.134191555574876,-5.615677953703704,-4.097164351832532
position,0.676,-3.374724241807921,-3.0861347959183667,-2.7975453500288125,-3.3068547076901678,-3.082309396153846,-2.8577640846175245,-3.463843977747761,-3.301655548333334,-3.139467118918907,-3.807192584031809,-3.6901691859259254,-3.573145787820042,7.041801854537224,8.57066502530612,10.099528196075017,-0.8352689171246261,1.230564432307693,3.296397781740012,-5.199193858982785,-3.7293246425000004,-2.259455426017216,-7.225999084993735,-5.742011438518521,-4.258023792043306
position,0.677,-3.3999837326133915,-3.117922047959185,-2.835860363304979,-3.3259271835181137,-3.1077903915384613,-2.889653599558809,-3.4762283731830133,-3.3208538227083317,-3.16547927223365,-3.804860082613131,-3.6912372766666675,-3.5776144707202038,6.739247179176871,8.283338793265308,9.827430407353745,-1.1400746114049403,0.9195849440384639,2.979244499481868,-5.350317209981021,-3.9002765339583316,-2.4502358579356427,-7.307632761741188,-5.858270546666667,-4.408908331592145
position,0.678,-3.4239701696524296,-3.1487581293877556,-2.8735460891230815,-3.343530742751617,-3.131900476153847,-2.920270209556077,-3.487735441530918,-3.339010797916666,-3.1902861543024144,-3.802509975035585,-3.6921518596296283,-3.581793744223672,6.432000280266531,7.991349038367346,9.550697796468162,-1.4410480263520813,0.6107419673076938,2.662531960967469,-5.496778983168786,-4.065610263333334,-2.634441543497882,-7.381120266628827,-5.965721989629629,-4.550323712630432
position,0.679,-3.4466670262433965,-3.1784992161224497,-2.910331406001503,-3.359851302507467,-3.154553100192309,-2.949254897877151,-3.4979012966667895,-3.355778570416666,-3.213655844166542,-3.8000894708937776,-3.692874761666666,-3.5856600524395543,6.12123105275362,7.695320271428569,9.269409490103518,-1.738062759344638,0.3040491655769265,2.346161090498491,-5.633986442787255,-4.221527362083334,-2.809068281379413,-7.443518500590525,-6.062941454259259,-4.682364407927993
position,0.68,-3.4680302724739027,-3.2071282693877556,-2.9462262663016086,-3.3749384486922445,-3.1760794384615383,-2.977220428230832,-3.507300170020634,-3.3715160416666676,-3.2357319133127014,-3.797592195108921,-3.6934321185185177,-3.5892720419281146,5.805769099605924,7.394612620408162,8.9834561412104,-2.0311090645801118,-0.00044557692307748505,2.030217910733957,-5.761651223084077,-4.367795625,-2.9739400269159235,-7.495945424833848,-6.149693911111109,-4.803442397388371
position,0.681,-3.4882157366679394,-3.2347722638775513,-2.9813287910871633,-3.388783878281486,-3.196254128076923,-3.00372437787236,-3.5158103493560318,-3.3861643518750006,-3.2565183543939695,-3.7952391442714934,-3.693945140555554,-3.592651136839615,5.487121617965127,7.090173968163265,8.693226318361404,-2.319502257952073,-0.30182653865384296,1.715849180644387,-5.883567282517917,-4.5070926135416665,-3.130617944565416,-7.541043521235557,-6.227697644814814,-4.914351768394071
position,0.682,-3.507002492526316,-3.26113386122449,-3.015265229922664,-3.4014241008153756,-3.2150837311538463,-3.028743361492317,-3.523148038163553,-3.3994746516666674,-3.2758012651697817,-3.79289705733544,-3.694340296296297,-3.5957835352571537,5.164356775239479,6.7813100730612295,8.39826337088298,-2.6033528576084897,-0.6004738892307718,1.4024050791469462,-5.995673399054779,-4.6361572608333335,-3.2766411226118883,-7.574454844371242,-6.294499423703701,-5.01454400303616
position,0.683,-3.5247302470878537,-3.286538719183673,-3.048347191279492,-3.412905874943842,-3.232811131346154,-3.0527163877484655,-3.529900052141325,-3.411873372291667,-3.2938466924420093,-3.7905809628224856,-3.6946717525925927,-3.5987625423627,4.8382129584104785,6.468662006326527,8.099111054242575,-2.881644227231533,-0.8954103803846165,1.0908234664622996,-6.099619702377566,-4.755886130208334,-3.412152558039103,-7.598634661003722,-6.350868168888889,-5.103101676774056
position,0.684,-3.5410330867986892,-3.3106577812244895,-3.08028247565029,-3.4232677718560116,-3.249198274615385,-3.075128777374758,-3.535852162106685,-3.4233046841666663,-3.3107572062266475,-3.788462985952133,-3.694991714814814,-3.601520443677495,4.508827839170317,6.152064760816329,7.795301682462341,-3.1541638934704785,-1.1861540276923113,0.7818558380858562,-6.196372552599231,-4.8670010316666685,-3.5376295107341065,-7.616153696099115,-6.398363788888889,-5.180573881678663
position,0.685,-3.556306979328434,-3.3337404806122457,-3.1111739818960573,-3.43254480684409,-3.264412126923077,-3.0962794470020643,-3.5409126386920864,-3.4335728000000003,-3.3262329613079142,-3.786441513448725,-3.6952763592592595,-3.604111205069794,4.176059329809641,5.8319049887755074,7.4877506477413736,-3.4207126791658204,-1.4729266663461547,0.4748593464735109,-6.283375822273154,-4.967556039583333,-3.6517362568935128,-7.622053112194828,-6.434167271296296,-5.246281430397764
position,0.686,-3.570210487985538,-3.3555761763265313,-3.1409418646675245,-3.440853204727809,-3.2785614765384614,-3.1162697483491137,-3.545497678329037,-3.4430107470833327,-3.3405238158376283,-3.784517284108861,-3.695560942222222,-3.606604600335583,3.8409628103902786,5.5083842408163255,7.175805671242372,-3.6813633042378693,-1.7551100576923109,0.17114318885324753,-6.3632397236441385,-5.058826604583332,-3.754413485522525,-7.61975744422935,-6.459738735925925,-5.2997200276225005
position,0.687,-3.5832321907674434,-3.376430696938776,-3.1696292031101088,-3.4479253794483595,-3.291300757884616,-3.1346761363208726,-3.5493743732736722,-3.4515218906249996,-3.353669407976327,-3.7828693026018425,-3.695893925925926,-3.6089185492500095,3.5026814828033537,5.181411622244899,6.860141761686444,-3.935034390375863,-2.0321118344230773,-0.1291892784702915,-6.434550809210161,-5.1400121627083335,-3.845473516206506,-7.611345131367637,-6.476229962222221,-5.341114793076805
position,0.688,-3.5950372930029104,-3.3960598432653057,-3.197082393527701,-3.4541844030324707,-3.3030748969230763,-3.151965390813682,-3.5525719113197454,-3.4590153600000004,-3.3654588086802555,-3.781311373399498,-3.6961894400000004,-3.6110675066005027,3.1627339250171578,4.851755270204081,6.540776615391005,-4.181738909319288,-2.3038745923076926,-0.4260102752960979,-6.49664125575911,-5.2105556533333335,-3.9244700509075563,-7.591783722476684,-6.4808808148148165,-5.369977907152949
position,0.689,-3.6059007660586944,-3.414678215306124,-3.2234556645535535,-3.459583642876278,-3.3137930807692304,-3.168002518662183,-3.5554533363402543,-3.465831323958333,-3.376209311576412,-3.7798634541029594,-3.6965002416666675,-3.6131370292303755,2.8202259814604824,4.5188636202040815,6.217501258947681,-4.421365156751369,-2.569714619615383,-0.7180640824793965,-6.551970521411811,-5.271564545833333,-3.9911585702548544,-7.565466525032585,-6.475745342407406,-5.386024159782227
position,0.69,-3.6157436163958883,-3.4321418836734696,-3.248540150951051,-3.463913169047253,-3.3233231134615377,-3.1827330578758226,-3.5578376115178796,-3.4718675479166676,-3.3858974843154557,-3.778684771074892,-3.6968616888888883,-3.6150386067028846,2.476567992090299,4.184062271428574,5.891556550766849,-4.652973700879569,-2.8294074365384607,-1.005841172197353,-6.5979115156737915,-5.321689202083333,-4.045466888492875,-7.533424193869383,-6.461389901851852,-5.389355609834322
position,0.691,-3.624717234976586,-3.448617032244899,-3.2725168295132114,-3.467636284007978,-3.332027383846153,-3.196418483684328,-3.55965414551793,-3.4769786547916666,-3.3943031640654033,-3.7776565911601,-3.6972431433333344,-3.616829695506569,2.1311099657115653,3.846347807142856,5.561585648574146,-4.877307046294955,-3.082831563461537,-1.2883560806281193,-6.635330762897939,-5.361050999375,-4.086771235852061,-7.490916240508028,-6.435281596851854,-5.37964695319568
position,0.692,-3.632828110855153,-3.4640646269387756,-3.295301143022398,-3.470378161160349,-3.339598633846153,-3.208819106531957,-3.5612065346557125,-3.481507646666667,-3.4018087586776216,-3.7767829311520025,-3.6976908251851848,-3.618598719218367,1.7848730141783478,3.5072687142857153,5.229664414393083,-5.093002541604408,-3.3289469469230752,-1.5648913522417425,-6.665340294951928,-5.390280407500001,-4.115220520048073,-7.443110103680766,-6.399955960740742,-5.356801817800719
position,0.693,-3.6401278918050646,-3.478474367959182,-3.3168208441132996,-3.4725226970275,-3.3463808048076915,-3.220238912587883,-3.562457133380591,-3.4853945827083344,-3.408332032036078,-3.7761467741088395,-3.6981934207407403,-3.620240067372641,1.4379052943928778,3.1660793481632608,4.894253401933644,-5.299782983320759,-3.5676318448076887,-1.8354807062946183,-6.6862123667037565,-5.408691138750002,-4.131169910796247,-7.389799382727779,-6.355432747037037,-5.321066111346295
position,0.694,-3.646639543393907,-3.4919316489795924,-3.3372237545652776,-3.4741395780142814,-3.3523642342307696,-3.2305888904472577,-3.5632483859027846,-3.488503651666667,-3.4137589174305494,-3.7756334177873545,-3.6987224396296288,-3.621811461471903,1.0904826075508989,2.823776262448981,4.557069917347063,-5.4990766003470855,-3.7992144953846183,-2.099352390422151,-6.699030248393951,-5.4163158045833315,-4.133601360772712,-7.326716120628916,-6.299450669259259,-5.272185217889602
position,0.695,-3.652511570917435,-3.5043561581632656,-3.356200745409096,-3.4747977784084427,-3.3572557451923073,-3.239713711976172,-3.5638332612955987,-3.491157647916667,-3.418482034537735,-3.7752710969798686,-3.699341390740741,-3.6234116845016135,0.7434962532901874,2.480579794897962,4.217663336505737,-5.688749515776839,-4.022390934615384,-2.356032353453929,-6.702588085674459,-5.412615965625,-4.122643845575541,-7.259576341020333,-6.2349669342592575,-5.210357527498182
position,0.696,-3.6577227527394456,-3.5159521306122445,-3.3741815084850435,-3.475121165990971,-3.361532472307692,-3.247943778624413,-3.564175934846252,-3.493243535,-3.422311135153748,-3.7751225287764214,-3.7000274992592597,-3.624932469742098,0.3967768243267258,2.1365720277551015,3.876367231183477,-5.869773087624454,-4.237489955384619,-2.605206823144784,-6.698234364637796,-5.398907094999998,-4.099579825362201,-7.1865723971432,-6.161205533333334,-5.1358386695234675
position,0.697,-3.6623454621870555,-3.526621503265306,-3.3908975443435563,-3.4748582626123365,-3.3650049044230763,-3.255151546233816,-3.5641684367772153,-3.4947313672916667,-3.425294297806118,-3.7751041151981006,-3.700763510740742,-3.6264229062833833,0.051216494316091765,1.7927274765306123,3.5342384587451328,-6.041725386278047,-4.443780236923079,-2.84583508756811,-6.685861926184703,-5.374428679791669,-4.062995433398635,-7.104802546822876,-6.076856797962961,-5.048911049103046
position,0.698,-3.6664390573631573,-3.5364570453061233,-3.406475033249089,-3.4740698657767055,-3.367760381923077,-3.261450898069448,-3.564008944072154,-3.4958999516666664,-3.427790959261179,-3.7752095509006276,-3.701566462222223,-3.627923373543818,-0.2933508617654901,1.4484324542857112,3.1902157703369127,-6.203133474385384,-4.640266278076923,-3.077399081768462,-6.662579514596013,-5.337807975416666,-4.01303643623732,-7.01935066864866,-5.984439669629631,-4.949528670610602
position,0.699,-3.6700304767673098,-3.5455035944897966,-3.4209767122122834,-3.4730435704137754,-3.369993395576923,-3.26694322074007,-3.56358225653242,-3.496552781875001,-3.429523307217582,-3.7754759962873394,-3.702428362407408,-3.6293807285274764,-0.6361632000548092,1.105150516326533,2.8464642327078753,-6.356639131511763,-4.828264637499999,-3.299890143488236,-6.632448500481815,-5.292052167083333,-3.9516558336848506,-6.927519998535066,-5.882976626481484,-4.838433254427901
position,0.7,-3.673264511477191,-3.5537760204081636,-3.4342875293391364,-3.471420810796783,-3.3714318461538464,-3.2714428815109096,-3.562853488372257,-3.4967515000000002,-3.4306495116277436,-3.7758200206748804,-3.7033231296296303,-3.63082623858438,-0.9767181049208978,0.7624473061224494,2.5016127171657967,-6.50064207777892,-5.006688442307692,-3.5127348068364643,-6.594516729865171,-5.235840645833332,-3.877164561801494,-6.827933226025578,-5.772002481481481,-4.716071736937384
position,0.701,-3.6760474151175555,-3.5613541336734693,-3.446660852229383,-3.4696249377457176,-3.3724489024999995,-3.2752728672542815,-3.5619966164911507,-3.496750473333334,-3.431504330175517,-3.776225182412823,-3.7042513468518528,-3.6322775112908827,-1.3147042240677482,0.4214423269387734,2.157588877945295,-6.633522368856501,-5.173768979423075,-3.714015589989649,-6.543450591557111,-5.166501104999997,-3.7895516184428844,-6.72436661403594,-5.65327857574074,-4.582190537445539
position,0.702,-3.678476049783235,-3.5681233555102043,-3.4577706612371735,-3.4675079905132153,-3.372911573461538,-3.2783151564098607,-3.5608408077815406,-3.4962975337499995,-3.4317542597184585,-3.776706139857853,-3.705203800370371,-3.6337014608828886,-1.6495121626074853,0.08221549183673456,1.8139431462809545,-6.758572973242656,-5.33157601576923,-3.904579058295803,-6.4874216059986125,-5.089558199583331,-3.6916947931680504,-6.613838988681896,-5.525910196296295,-4.437981403910695
position,0.703,-3.6806028449167223,-3.574304728979591,-3.46800661304246,-3.4650751774150876,-3.372811846923077,-3.2805485164310664,-3.559443156767359,-3.495541065416667,-3.431638974065975,-3.7772143490641845,-3.706165432222223,-3.635116515380261,-1.9813353286706183,-0.25508589653061386,1.4711635356093908,-6.872946168711395,-5.478050823846151,-4.083155478980907,-6.421181968074224,-5.00094746125,-3.580712954425776,-6.4962317365155355,-5.389988338703705,-4.283744940891874
position,0.704,-3.6823963555092103,-3.5797914693877546,-3.477186583266299,-3.4625971136448364,-3.372456224615384,-3.282315335585932,-3.5580073167862833,-3.4946654583333348,-3.431323599880386,-3.7777422282703754,-3.70714553925926,-3.6365488502481447,-2.3090012273519895,-0.5893840195918364,1.1302331881683165,-6.979153445320673,-5.614481435384614,-4.2498094254485554,-6.343683066587509,-4.900834755000001,-3.4579864434124925,-6.374384664927295,-5.246964515555556,-4.119544366183817
position,0.705,-3.6840467741200094,-3.5847732326530606,-3.485499691186112,-3.4598227438826767,-3.37162556826923,-3.2834283926557837,-3.5562794531267965,-3.4934379708333334,-3.4305964885398703,-3.7782843023249026,-3.7081263481481472,-3.637968393971392,-2.6325520880718143,-0.9209228714285692,0.7907063452146758,-7.076178148565414,-5.739628723076919,-4.403079297588424,-6.261393359416392,-4.79369378125,-3.3259942030836083,-6.2448362958560795,-5.095573591666668,-3.9463108874772557
position,0.706,-3.6854052903014725,-3.5891732346938774,-3.4929411790862823,-3.4570499635967624,-3.370513961923076,-3.28397796024939,-3.5543681080540077,-3.4920405491666657,-3.4297129902793237,-3.778836282432769,-3.709130875185185,-3.639425467937601,-2.951048940522263,-1.2483144138775508,0.4544201127671612,-7.161778175974293,-5.851950676923077,-4.542123177871861,-6.16708585622578,-4.674273527916667,-3.181461199607554,-6.108967832533588,-4.936694257777778,-3.764420683021968
position,0.707,-3.686601034871383,-3.593004426122449,-3.499407817373515,-3.454160371547888,-3.3691393219230767,-3.2841182722982656,-3.5524171965591718,-3.49053731625,-3.4286574359408286,-3.7793484467747267,-3.710103538703704,-3.6408586306326813,-3.2643915484593506,-1.5718521253061204,0.12068729784710963,-7.240588485836852,-5.954101437692307,-4.6676143895477615,-6.063033526155579,-4.544686194374999,-3.02633886259442,-5.968167305497188,-4.771078913518518,-3.5739905215398484
position,0.708,-3.6876386550449944,-3.596442066938776,-3.5052454788325575,-3.4510989934372938,-3.3674305307692305,-3.283762068101167,-3.550167693050181,-3.4887575999999996,-3.4273475069498183,-3.7798706407773737,-3.711097379259259,-3.6423241177411447,-3.572135632711981,-1.8906620922449004,-0.20918855177782025,-7.310218646035825,-6.0443033907692305,-4.778388135502636,-5.954172446126316,-4.408523926666667,-2.8628754072070173,-5.819797048853555,-4.597874761481484,-3.3759524741094125
position,0.709,-3.6883938927370554,-3.5992161977551005,-3.5100385027731456,-3.448161389725215,-3.3656227536538457,-3.2830841175824763,-3.547777846074314,-3.4868411972916658,-3.4259045485090174,-3.7803333361641496,-3.7120552729629623,-3.643777209761775,-3.8737980804137173,-2.204512721632652,-0.5352273628515871,-7.370190976407004,-6.1219589198076925,-4.873726863208381,-5.832308523631143,-4.260135450624998,-2.6879623776188524,-5.6655427961435025,-4.418037064259258,-3.170531332375014
position,0.71,-3.6891437154747275,-3.6017643326530604,-3.5143849498313933,-3.4451041301116545,-3.3636101249999992,-3.282116119888344,-3.545387347447923,-3.4848781916666662,-3.4243690358854093,-3.7807138488736247,-3.7129445500000005,-3.645175251126376,-4.169332721078662,-2.5129514040816296,-0.8565700870845971,-7.422524704525163,-6.187728086538462,-4.9529314685517605,-5.702391511838434,-4.103026562499998,-2.5036616131615625,-5.505631327397742,-4.2317399296296285,-2.957848531861515
position,0.711,-3.6896760638005257,-3.603797818163266,-3.5179195725260066,-3.442120725677377,-3.361516677692307,-3.2809126297072373,-3.542743548056802,-3.482701331666666,-3.4226591152765304,-3.781111535238203,-3.7138422175925934,-3.6465728999469835,-4.457373135751441,-2.814958351836735,-1.1725435679220293,-7.465202224917643,-6.240551569423079,-5.015900913928515,-5.566680753683623,-3.939169625624999,-2.311658497566375,-5.338751753386051,-4.038761773703703,-2.7387717940213556
position,0.712,-3.6901761491926957,-3.605566532244899,-3.520956915297102,-3.4391908277096688,-3.3593656384615396,-3.2795404492134104,-3.5400202729475896,-3.4804329800000002,-3.420845687052411,-3.7814388823121554,-3.714703028148149,-3.647967173984142,-4.738988981120363,-3.1109253583673455,-1.4828617356143279,-7.50082618100724,-6.282060912307691,-5.063295643608142,-5.418268337369717,-3.763794346666669,-2.109320355963621,-5.16632845686533,-3.8399221748148147,-2.5135158927642998
position,0.713,-3.6905910531472332,-3.6070555648979585,-3.523520076648684,-3.4362096224224925,-3.357114632500001,-3.2780196425775094,-3.537287694949499,-3.478170451875,-3.4190532088005012,-3.7816341054045512,-3.7154549107407413,-3.6492757160769314,-5.010967820175567,-3.3984775293877507,-1.7859872385999342,-7.528235374755081,-6.310860723653848,-5.093486072552615,-5.263648244984851,-3.5815335391666667,-1.8994188333484825,-4.9877411886411505,-3.6349362031481487,-2.2821312176551474
position,0.714,-3.6908429653544084,-3.60815167755102,-3.5254603897476318,-3.4333959413096453,-3.3548947723076923,-3.2763936033057393,-3.534407309058707,-3.4758319312499997,-3.4172565534412924,-3.781833584151055,-3.716224484074075,-3.650615383997095,-5.277043393537575,-3.6799608530612264,-2.0828783125848775,-7.545135623020756,-6.325900706538462,-5.1066657900561685,-5.101635007676185,-3.3917462116666646,-1.6818574156571438,-4.802835810595595,-3.4240888851851867,-2.0453419597747784
position,0.715,-3.691205726273563,-3.609214040816325,-3.527222355359087,-3.430611937705634,-3.352650844230769,-3.274689750755904,-3.531520220232891,-3.473461941666667,-3.4154036631004434,-3.7819115289918614,-3.7169133101851854,-3.6519150913785094,-5.532488011633797,-3.951821998979592,-2.3711559863253875,-7.555353313919241,-6.329457683653846,-5.103562053388451,-4.928468672008106,-3.1920509093750007,-1.4556331467418955,-4.612884181796674,-3.208186212962961,-1.803488244129248
